hour stock vwap
4 BBD 11.5
4 BBDC 9.79
4 BBDO 10.37
4 BBEU 22.56
4 BBGI 4.64
4 BBH 124.6
4 BBJP 22.3
4 BBL 43.97
4 BBN 21.8
4 BBSI 62.62
4 BBT 49.2
4 BBVA 6.02
4 BBW 4.94
4 BBX 6.08
4 BBY 58.92
4 BC 49.13
4 BCBP 11.24
4 BCC 26.25
4 BCE 42.85
4 BCEI 23.5
4 BCML 22.04
4 BCO 71.56
4 BCOR 29.08
4 BCPC 81.65
4 BCRX 8.77
4 BCS 8.46
4 BCSF 19.62
4 BCX 7.88
4 BDC 52.31
4 BDGE 30.87
4 BDN 15.21
4 BDSI 4.53
4 BDX 242.89
4 BDXA 61.09
4 BE 9.57
4 BEAT 68.87
4 BECN 36.42
4 BEDU 10.23
4 BEL 24.9
4 BELFB 22.94
4 BEN 29.85
4 BEP 29.09
4 BERY 50.76
4 BF.A 46.56
4 BF.B 46.1
4 BFAM 114.98
4 BFIN 15.14
4 BFIT 18.87
4 BFR 13.41
4 BFS 53.14
4 BFST 22.95
4 BG 53.81
4 BGB 14.11
4 BGCP 6.13
4 BGFV 3.4
4 BGG 12.38
4 BGNE 122.86
4 BGS 27.08
4 BGSF 23.76
4 BGX 14.88
4 BH 130.49
4 BHBK 23.5
4 BHC 24.46
4 BHF 36.57
4 BHFAL 24.87
4 BHGE 23.41
4 BHLB 27.78
4 BHP 50.0
4 BHR 10.63
4 BHVN 36.34
4 BIB 51.51
4 BID 39.19
4 BIDU 166.03
4 BIF 10.55
4 BIG 31.92
4 BIIB 327.82
4 BILI 18.05
4 BIO 239.21
4 BIOC 1.84
4 BIOS 3.56
4 BIP 38.54
4 BIS 18.49
4 BITA 19.17
4 BIV 81.91
4 BJ 26.49
4 BJRI 52.94
4 BK 52.22
4 BKD 8.04
4 BKE 17.49
4 BKEP 2.13
4 BKEPP 5.74
4 BKH 65.6
4 BKI 48.22
4 BKLN 22.44
4 BKNG 1825.1
4 BKS 5.8
4 BKU 34.01
4 BKYI 1.39
4 BL 44.64
4 BLBD 19.58
4 BLCM 3.13
4 BLD 49.59
4 BLDP 3.59
4 BLDR 12.77
4 BLHY 23.65
4 BLIN 0.25
4 BLK 405.3
4 BLKB 69.03
4 BLL 51.62
4 BLMN 19.06
4 BLMT 33.24
4 BLNK 2.14
4 BLPH 0.68
4 BLRX 0.65
4 BLUE 125.2
4 BMA 57.05
4 BMCH 16.62
4 BME 39.35
4 BMI 51.94
4 BMO 73.47
4 BMRC 43.2
4 BMRN 94.07
4 BMS 48.2
4 BMTC 37.46
4 BMY 48.59
4 BNCL 15.67
4 BND 79.56
4 BNDX 54.7
4 BNED 5.73
4 BNFT 53.99
4 BNO 17.49
4 BNS 56.42
4 BOCH 10.6
4 BOE 10.2
4 BOH 77.75
4 BOIL 24.97
4 BOKF 85.35
4 BOLD 22.92
4 BOND 103.55
4 BOOM 35.01
4 BOOT 22.96
4 BOTZ 18.1
4 BOX 19.75
4 BOXL 2.63
4 BP 40.39
4 BPFH 11.73
4 BPI 7.99
4 BPL 30.41
4 BPMC 69.62
4 BPMP 16.09
4 BPMX 0.1
4 BPOP 54.9
4 BPR 17.83
4 BPRAP 22.95
4 BPRN 29.86
4 BPT 24.03
4 BPTH 1.95
4 BPY 17.71
4 BR 100.05
4 BRC 43.78
4 BREW 16.12
4 BRF 22.52
4 BRFS 6.45
4 BRG 10.37
4 BRK.B 203.7
4 BRKL 14.72
4 BRKR 34.34
4 BRKS 30.05
4 BRO 26.74
4 BRS 3.78
4 BRSS 29.12
4 BRT 12.45
4 BRX 16.92
4 BRY 11.28
4 BRZU 37.3
4 BSAC 31.87
4 BSBR 12.6
4 BSCN 20.38
4 BSET 19.27
4 BSGM 4.31
4 BSIG 12.45
4 BSL 16.18
4 BSMX 7.36
4 BSRR 27.3
4 BST 29.8
4 BSTC 64.01
4 BSTI 4.71
4 BSV 78.78
4 BSVN 14.95
4 BSX 37.21
4 BT 15.34
4 BTA 11.42
4 BTE 1.62
4 BTG 3.01
4 BTI 34.24
4 BTN 1.56
4 BTO 34.02
4 BTU 35.55
4 BTX 1.54
4 BUD 74.37
4 BURL 168.42
4 BUSE 25.64
4 BV 14.47
4 BVN 15.69
4 BVXV 5.29
4 BWA 40.12
4 BWB 11.04
4 BWFG 28.8
4 BWXT 45.61
4 BX 33.12
4 BXC 27.6
4 BXG 12.74
4 BXMT 34.11
4 BXP 128.42
4 BXS 29.11
4 BY 18.77
4 BYD 26.5
4 BYFC 1.36
4 BZH 11.61
4 BZQ 26.41
4 BZUN 34.76
4 C 63.24
4 C-N 26.24
4 CAAP 7.0
4 CAC 40.41
4 CACC 408.5
4 CACI 157.79
4 CADE 18.88
4 CAG 21.15
4 CAH 49.33
4 CAI 24.63
4 CAJ 28.97
4 CAKE 45.16
4 CAL 29.49
4 CALA 4.21
4 CALM 41.95
4 CALX 10.75
4 CAMP 14.13
4 CAMT 7.02
4 CANF 1.24
4 CAPL 17.53
4 CAR 26.17
4 CARA 14.77
4 CARB 27.93
4 CARG 40.19
4 CARO 35.05
4 CARS 27.65
4 CART 7.91
4 CASA 11.59
4 CASH 23.84
4 CASI 3.3
4 CASS 50.91
4 CASY 129.69
4 CAT 127.4
4 CATM 27.96
4 CATO 15.14
4 CATS 12.88
4 CATY 37.31
4 CB 131.37
4 CBAT 1.12
4 CBAY 8.46
4 CBB 8.17
4 CBD 26.12
4 CBFV 24.15
4 CBIO 7.94
4 CBL 2.42
4 CBLI 1.42
4 CBLK 15.55
4 CBM 43.51
4 CBMG 17.08
4 CBNK 11.61
4 CBOE 94.41
4 CBPO 79.41
4 CBPX 25.19
4 CBRE 44.42
4 CBRL 167.76
4 CBS 49.48
4 CBSH 61.01
4 CBT 47.16
4 CBU 60.23
4 CBZ 19.5
4 CC 35.5
4 CCB 15.01
4 CCBG 23.78
4 CCC 10.39
4 CCCL 1.86
4 CCD 19.16
4 CCEP 45.81
4 CCF 96.75
4 CCI 115.28
4 CCJ 12.21
4 CCK 49.49
4 CCL 57.15
4 CCMP 101.38
4 CCNE 25.77
4 CCNI 4.11
4 CCOI 46.45
4 CCRN 9.33
4 CCS 22.2
4 CCU 27.61
4 CDAY 39.73
4 CDE 4.9
4 CDEV 13.13
4 CDK 50.52
4 CDLX 17.8
4 CDMO 3.74
4 CDNA 27.06
4 CDNS 46.5
4 CDW 82.46
4 CDXS 17.17
4 CDZI 10.16
4 CE 96.43
4 CEA 30.81
4 CECO 12.73
4 CEF 12.88
4 CEFL 13.59
4 CEIX 34.7
4 CELC 21.65
4 CELG 87.94
4 CELH 3.61
4 CEMB 48.86
4 CENT 38.93
4 CENTA 35.07
4 CENX 8.8
4 CEO 165.27
4 CEPU 10.02
4 CERN 54.52
4 CERS 5.72
4 CET 26.09
4 CETV 3.03
4 CETX 0.77
4 CEVA 27.76
4 CF 42.95
4 CFFI 51.24
4 CFFN 13.22
4 CFG 34.71
4 CFR 99.24
4 CFRX 0.5
4 CFX 24.77
4 CG 17.63
4 CGBD 14.66
4 CGC 47.31
4 CGIX 0.25
4 CGNX 43.56
4 CHAP 8.02
4 CHCI 1.9
4 CHCT 32.02
4 CHD 63.64
4 CHDN 90.33
4 CHE 292.86
4 CHEF 33.47
4 CHEK 3.98
4 CHFC 45.02
4 CHFS 8.62
4 CHGG 34.83
4 CHH 78.1
4 CHK 2.85
4 CHKP 111.47
4 CHL 52.41
4 CHMG 42.2
4 CHMI 18.52
4 CHN 18.84
4 CHRS 12.96
4 CHRW 86.07
4 CHS 5.82
4 CHSP 27.69
4 CHTR 289.8
4 CHU 11.38
4 CHUY 21.6
4 CHW 7.58
4 CI 199.22
4 CIB 43.28
4 CIBR 25.35
4 CIDM 1.0
4 CIEN 37.59
4 CIFS 1.08
4 CIG 3.71
4 CIGI 61.85
4 CIM 18.92
4 CIM-D 24.85
4 CINF 79.34
4 CIR 25.96
4 CISN 11.95
4 CIT 46.0
4 CIVI 17.68
4 CJ 15.44
4 CJJD 2.07
4 CKH 42.48
4 CL 63.9
4 CLAR 10.77
4 CLB 67.5
4 CLBK 14.79
4 CLBS 4.95
4 CLCT 13.66
4 CLD 0.37
4 CLDC 1.25
4 CLDR 13.08
4 CLDT 20.09
4 CLDX 0.36
4 CLF 10.39
4 CLFD 12.16
4 CLGX 36.0
4 CLH 58.64
4 CLI 20.22
4 CLIR 1.24
4 CLLS 16.72
4 CLM 11.95
4 CLNC 16.25
4 CLNE 1.9
4 CLNY 5.79
4 CLPR 12.89
4 CLPS 6.43
4 CLR 45.74
4 CLRO 2.11
4 CLUB 6.01
4 CLVS 24.29
4 CLW 33.62
4 CLWT 3.03
4 CLX 146.04
4 CLXT 12.39
4 CM 84.28
4 CMA 81.98
4 CMC 17.21
4 CMCM 6.79
4 CMCO 33.93
4 CMCSA 35.54
4 CMD 79.1
4 CME 181.28
4 CMFN 7.48
4 CMG 531.15
4 CMI 145.29
4 CMO 7.22
4 CMP 51.5
4 CMPR 119.5
4 CMRE 5.0
4 CMRX 2.24
4 CMS 50.96
4 CMSS 10.22
4 CMTA 13.29
4 CMTL 24.87
4 CNA 44.74
4 CNAT 2.22
4 CNC 129.85
4 CNCE 13.75
4 CNDT 12.67
4 CNET 1.5
4 CNI 83.42
4 CNK 39.94
4 CNMD 67.99
4 CNNE 18.52
4 CNO 17.51
4 CNOB 20.09
4 CNP 30.05
4 CNQ 26.85
4 CNS 37.1
4 CNSL 10.2
4 CNST 6.62
4 CNTY 7.76
4 CNX 13.26
4 CNXN 31.88
4 COCP 2.82
4 CODA 5.95
4 CODX 3.32
4 COF 79.78
4 COG 25.7
4 COHR 110.26
4 COHU 17.48
4 COKE 211.67
4 COLB 36.72
4 COLD 28.52
4 COLL 15.79
4 COLM 88.11
4 COMM 20.75
4 CONE 53.05
4 CONN 21.13
4 COO 273.85
4 COOP 14.9
4 COP 65.9
4 COPX 19.79
4 COR 96.94
4 CORE 27.94
4 CORT 11.73
4 COST 210.21
4 COT 14.99
4 COTY 7.24
4 COUP 79.06
4 COWN 15.51
4 COWNL 24.99
4 COWNZ 24.92
4 CP 206.45
4 CPA 94.92
4 CPB 34.42
4 CPE 8.04
4 CPF 28.56
4 CPG 2.92
4 CPLG 12.17
4 CPLP 2.22
4 CPRI 42.9
4 CPRT 49.93
4 CPRX 2.39
4 CPS 74.36
4 CPSI 26.21
4 CPST 0.85
4 CPT 95.97
4 CPTA 8.16
4 CQP 40.35
4 CQQQ 43.58
4 CR 82.83
4 CRAI 41.99
4 CRAY 21.71
4 CRBP 6.95
4 CRC 19.66
4 CRCM 23.36
4 CREE 48.45
4 CREG 1.15
4 CRESY 13.53
4 CREX 2.46
4 CRF 11.64
4 CRH 28.71
4 CRI 84.03
4 CRIS 1.18
4 CRK 5.91
4 CRL 119.28
4 CRM 147.25
4 CRMD 1.82
4 CRMT 69.9
4 CRNT 4.2
4 CRNX 25.1
4 CRON 18.09
4 CROP 32.08
4 CROX 28.62
4 CRR 4.32
4 CRS 43.8
4 CRSP 31.39
4 CRUS 37.86
4 CRVL 61.44
4 CRVS 3.92
4 CRY 26.85
4 CRZO 11.57
4 CS 12.37
4 CSBR 11.01
4 CSCO 46.01
4 CSFL 24.6
4 CSGP 378.93
4 CSGS 34.88
4 CSII 29.07
4 CSIQ 20.56
4 CSL 107.09
4 CSOD 55.0
4 CSQ 11.69
4 CSSE 7.68
4 CSTE 15.03
4 CSTM 8.19
4 CSTR 16.01
4 CSU 7.14
4 CSWC 21.71
4 CSWI 50.84
4 CSX 65.6
4 CTAA 23.76
4 CTAS 183.44
4 CTB 34.22
4 CTBB 20.16
4 CTBI 41.26
4 CTG 4.34
4 CTIB 3.0
4 CTIC 1.04
4 CTK 11.44
4 CTL 14.6
4 CTLT 36.23
4 CTMX 16.43
4 CTR 9.6
4 CTRE 21.62
4 CTRL 19.25
4 CTRN 20.83
4 CTRP 31.89
4 CTRV 0.33
4 CTS 27.57
4 CTSH 68.75
4 CTT 8.9
4 CTV 22.31
4 CTWS 66.46
4 CTXS 101.4
4 CTY 19.69
4 CUB 63.67
4 CUBE 30.58
4 CUE 4.97
4 CUI 1.48
4 CUK 56.49
4 CULP 18.13
4 CURO 12.16
4 CUTR 13.6
4 CUZ 8.77
4 CVA 15.76
4 CVBF 22.13
4 CVCO 154.74
4 CVCY 19.93
4 CVE 7.98
4 CVEO 2.28
4 CVGI 7.21
4 CVGW 81.67
4 CVI 39.5
4 CVIA 4.95
4 CVLT 64.41
4 CVLY 22.15
4 CVNA 37.71
4 CVS 66.33
4 CVTI 23.9
4 CVV 4.48
4 CVX 112.59
4 CW 112.23
4 CWB 49.61
4 CWCO 12.55
4 CWEB 24.01
4 CWEN 15.36
4 CWEN.A 14.81
4 CWH 13.86
4 CWK 15.73
4 CWST 30.39
4 CWT 46.53
4 CX 5.28
4 CXO 118.72
4 CXSE 66.93
4 CXW 19.62
4 CY 13.77
4 CYAN 3.01
4 CYBR 84.45
4 CYD 16.4
4 CYH 3.74
4 CYOU 20.24
4 CYRN 2.56
4 CYRX 9.68
4 CYTK 6.76
4 CZNC 24.35
4 CZR 8.94
4 CZZ 10.6
4 D 68.97
4 DAKT 7.45
4 DAL 48.65
4 DAN 17.46
4 DAR 21.14
4 DATA 127.09
4 DB 9.21
4 DBC 15.56
4 DBD 4.06
4 DBEF 29.56
4 DBJP 38.54
4 DBVT 6.42
4 DBX 23.51
4 DCI 46.72
4 DCOM 19.61
4 DCP 33.21
4 DCPH 26.07
4 DDD 12.06
4 DDM 42.61
4 DDS 66.5
4 DE 160.78
4 DEA 17.7
4 DECK 125.96
4 DEI 37.32
4 DELL 47.36
4 DEM 43.33
4 DENN 17.72
4 DEO 144.78
4 DERM 6.63
4 DESP 14.82
4 DF 3.91
4 DFE 57.68
4 DFEN 40.42
4 DFIN 14.5
4 DFJ 67.5
4 DFNL 21.97
4 DFRG 7.87
4 DFS 67.08
4 DG 115.27
4 DGAZ 89.2
4 DGII 11.41
4 DGLD 44.07
4 DGLY 3.65
4 DGRW 40.13
4 DGX 86.24
4 DHI 36.43
4 DHIL 157.1
4 DHR 106.36
4 DHT 4.0
4 DIA 248.37
4 DIN 76.44
4 DIOD 32.42
4 DIS 109.68
4 DISCA 25.81
4 DISCK 24.1
4 DISH 29.29
4 DJP 22.5
4 DK 30.49
4 DKS 34.75
4 DLA 23.24
4 DLB 61.96
4 DLHC 4.93
4 DLPH 17.39
4 DLR 107.48
4 DLTH 23.11
4 DLTR 96.23
4 DLX 47.08
4 DMLP 16.5
4 DMRC 19.91
4 DNB 144.63
4 DNBF 34.87
4 DNKN 68.43
4 DNLI 18.8
4 DNOW 13.51
4 DNR 2.04
4 DO 10.89
4 DOC 17.62
4 DOCU 48.87
4 DOG 57.55
4 DOMO 25.09
4 DOOO 29.16
4 DOOR 55.05
4 DORM 86.6
4 DOV 86.91
4 DOVA 7.72
4 DOX 55.5
4 DPLO 13.35
4 DPW 0.09
4 DPZ 278.75
4 DQ 33.94
4 DRE 29.56
4 DRH 10.01
4 DRI 106.91
4 DRIO 0.72
4 DRIP 11.08
4 DRNA 10.01
4 DRQ 37.37
4 DRRX 0.6
4 DRUA 23.9
4 DRYS 5.13
4 DS 4.23
4 DSGX 30.45
4 DSKE 4.11
4 DSL 18.93
4 DSW 26.92
4 DSX 2.95
4 DTE 114.83
4 DTEA 1.51
4 DTYS 19.85
4 DUK 85.61
4 DUST 20.32
4 DVA 57.08
4 DVAX 10.91
4 DVD 1.99
4 DVLU 17.29
4 DVN 27.15
4 DVY 93.45
4 DVYE 41.05
4 DWDP 59.06
4 DWSN 3.7
4 DWT 9.35
4 DWX 36.8
4 DX 6.02
4 DXC 62.69
4 DXCM 141.6
4 DXD 31.12
4 DXJ 49.89
4 DXJS 38.62
4 DXLG 2.65
4 DXPE 31.45
4 DXR 14.8
4 DY 56.92
4 DZZ 5.53
4 E 33.46
4 EA 87.4
4 EAF 12.57
4 EARS 0.43
4 EAST 6.07
4 EAT 41.91
4 EB 30.9
4 EBAY 33.71
4 EBAYL 26.05
4 EBIX 55.59
4 EBR 9.75
4 EBS 60.45
4 EBSB 15.87
4 EBTC 31.11
4 EC 18.19
4 ECA 6.91
4 ECC 15.43
4 ECF 8.98
4 ECH 45.58
4 ECHO 23.77
4 ECL 155.78
4 ECOL 62.07
4 ECOR 6.19
4 ECPG 28.84
4 ECR 1.16
4 ED 75.87
4 EDC 76.92
4 EDGE 0.43
4 EDIT 20.88
4 EDNT 4.87
4 EDU 76.89
4 EDUC 7.92
4 EDV 112.46
4 EDZ 47.39
4 EE 51.11
4 EEFT 113.83
4 EEM 42.05
4 EEMA 64.53
4 EEMV 58.32
4 EEX 13.89
4 EFA 62.23
4 EFAV 69.23
4 EFII 24.81
4 EFSC 44.92
4 EFV 47.91
4 EFX 104.77
4 EGAN 7.1
4 EGBN 55.58
4 EGHT 16.79
4 EGLE 4.09
4 EGO 2.81
4 EGOV 14.11
4 EGP 102.02
4 EGRX 41.27
4 EHC 67.62
4 EHTH 56.93
4 EIDO 26.66
4 EIDX 12.03
4 EIG 41.75
4 EIGI 7.9
4 EIX 55.33
4 EKSO 2.04
4 EL 132.76
4 ELAN 30.39
4 ELF 8.48
4 ELGX 0.78
4 ELLI 73.34
4 ELP 9.85
4 ELS 103.67
4 ELY 15.92
4 EMB 107.14
4 EMCB 69.57
4 EMCF 29.65
4 EMCI 32.7
4 EME 63.89
4 EMES 2.85
4 EMHY 46.19
4 EMLC 34.09
4 EMN 81.65
4 EMO 9.61
4 EMR 64.37
4 ENB 36.55
4 ENDP 9.52
4 ENIA 10.15
4 ENLC 10.75
4 ENPH 7.18
4 ENR 45.72
4 ENS 84.65
4 ENSG 42.18
4 ENTA 77.27
4 ENTG 33.57
4 ENV 52.1
4 ENVA 22.67
4 EOG 99.5
4 EOLS 15.39
4 EPAM 138.54
4 EPAY 49.55
4 EPC 39.14
4 EPD 27.4
4 EPHE 34.34
4 EPI 23.49
4 EPM 7.51
4 EPOL 23.73
4 EPP 43.46
4 EPR 72.08
4 EPZM 9.52
4 EQ 9.1
4 EQBK 32.34
4 EQC 31.85
4 EQH 18.43
4 EQIX 381.24
4 EQM 46.48
4 EQNR 22.5
4 EQR 72.0
4 EQT 19.91
4 ERF 8.77
4 ERI 44.86
4 ERIC 8.79
4 ERIE 143.48
4 ERII 7.52
4 ERJ 20.96
4 EROS 9.08
4 ERX 19.68
4 ES 67.23
4 ESCA 11.85
4 ESE 63.94
4 ESGE 33.26
4 ESGR 177.33
4 ESGRP 25.17
4 ESIO 30.0
4 ESL 121.56
4 ESLT 122.29
4 ESND 12.81
4 ESNT 38.58
4 ESPR 44.53
4 ESRT 15.26
4 ESS 268.74
4 ESSA 15.22
4 ESTA 27.37
4 ESTC 81.87
4 ESV 4.57
4 ESXB 7.41
4 ET 14.21
4 ETB 14.4
4 ETFC 46.28
4 ETH 17.72
4 ETM 7.17
4 ETN 71.68
4 ETP-C 24.05
4 ETR 86.68
4 ETRN 20.68
4 ETSY 53.76
4 EUFN 18.16
4 EURN 7.8
4 EV 38.41
