hour stock vwap
10 DENN 17.59
10 DEO 144.66
10 DERM 6.58
10 DESP 15.16
10 DEST 2.92
10 DF 4.05
10 DFE 58.07
10 DFEN 41.47
10 DFFN 2.13
10 DFIN 14.58
10 DFJ 67.89
10 DFP 22.52
10 DFRG 7.92
10 DFS 67.68
10 DG 115.29
10 DGAZ 89.91
10 DGICA 13.33
10 DGII 11.41
10 DGLD 43.1
10 DGLY 3.56
10 DGRE 24.16
10 DGRO 34.97
10 DGRW 40.41
10 DGSE 0.5
10 DGX 86.91
10 DHF 2.94
10 DHI 37.49
10 DHIL 155.7
10 DHR 108.95
10 DHT 4.02
10 DHXM 1.98
10 DHY 2.32
10 DIA 249.92
10 DIN 76.62
10 DIOD 32.6
10 DIS 110.04
10 DISCA 26.7
10 DISCK 25.07
10 DISH 29.66
10 DJCO 220.7
10 DJD 34.67
10 DJP 22.56
10 DK 32.13
10 DKL 30.06
10 DKS 34.63
10 DLA 23.98
10 DLB 61.53
10 DLNG 2.77
10 DLPH 17.84
10 DLPN 1.44
10 DLR 107.41
10 DLS 64.82
10 DLTH 22.88
10 DLTR 96.12
10 DLX 47.66
10 DMF 7.94
10 DMLP 16.98
10 DMO 21.0
10 DMPI 0.37
10 DMRC 19.15
10 DMRI 47.03
10 DNB 144.6
10 DNBF 35.8
10 DNJR 8.5
10 DNKN 68.37
10 DNLI 18.85
10 DNOW 13.75
10 DNP 11.08
10 DNR 2.09
10 DO 11.1
10 DOC 17.83
10 DOCU 49.21
10 DOD 24.2
10 DOG 57.2
10 DOMO 26.03
10 DON 34.89
10 DOOR 54.98
10 DORM 86.07
10 DOV 88.95
10 DOVA 7.65
10 DOX 55.46
10 DPLO 13.42
10 DPW 0.09
10 DPZ 276.3
10 DQ 36.73
10 DRE 29.82
10 DRH 10.05
10 DRI 106.12
10 DRIP 10.47
10 DRIV 12.84
10 DRNA 9.96
10 DRQ 37.77
10 DRRX 0.6
10 DRYS 5.13
10 DS 4.05
10 DSKE 4.02
10 DSL 19.07
10 DSLV 25.17
10 DSPG 12.4
10 DSU 10.42
10 DSW 27.12
10 DSX 2.94
10 DTE 115.44
10 DTEA 1.49
10 DTEC 26.79
10 DTN 82.58
10 DTSS 3.36
10 DTV 53.34
10 DTW 23.99
10 DTY 26.59
10 DTYS 19.24
10 DUK 86.17
10 DUKB 24.96
10 DUST 19.4
10 DVA 55.91
10 DVAX 10.98
10 DVD 1.98
10 DVN 27.58
10 DVP 32.07
10 DVY 94.11
10 DVYE 41.68
10 DWDP 59.63
10 DWLV 29.58
10 DWM 49.55
10 DWSH 25.64
10 DWT 9.19
10 DWX 37.22
10 DX 6.02
10 DXC 63.97
10 DXCM 143.71
10 DXD 30.67
10 DXJ 50.05
10 DXPE 32.08
10 DXYN 0.88
10 DY 57.4
10 DYNT 2.62
10 DZSI 13.09
10 E 33.66
10 EA 89.1
10 EAB 24.05
10 EAD 7.68
10 EAF 13.13
10 EAGLW 1.28
10 EARN 11.6
10 EAST 5.99
10 EAT 41.98
10 EB 30.9
10 EBAY 34.0
10 EBAYL 26.24
10 EBF 20.03
10 EBIX 56.12
10 EBMT 17.5
10 EBR 9.97
10 EBS 60.41
10 EBSB 15.92
10 EBTC 32.07
10 EC 18.41
10 ECA 6.98
10 ECH 46.13
10 ECHO 24.02
10 ECL 156.72
10 ECOL 63.32
10 ECOM 10.62
10 ECON 22.3
10 ECOR 6.29
10 ECPG 29.32
10 ECR 1.15
10 ED 76.25
10 EDC 80.69
10 EDD 6.72
10 EDGE 0.42
10 EDI 12.57
10 EDIT 21.24
10 EDN 28.46
10 EDU 75.57
10 EDUC 7.94
10 EDZ 45.22
10 EE 51.27
10 EEFT 115.46
10 EEM 42.71
10 EEMA 65.45
10 EEMS 44.24
10 EEMV 59.03
10 EES 35.77
10 EEX 14.07
10 EFA 62.74
10 EFAV 69.82
10 EFG 73.3
10 EFII 25.7
10 EFSC 44.87
10 EFV 48.29
10 EFX 105.99
10 EGAN 7.26
10 EGBN 55.84
10 EGHT 17.58
10 EGI 0.42
10 EGIF 14.09
10 EGLE 4.13
10 EGO 2.92
10 EGOV 14.22
10 EGP 102.73
10 EGRX 41.54
10 EGY 1.88
10 EHC 66.71
10 EHI 9.14
10 EHIC 10.18
10 EHT 9.51
10 EHTH 58.96
10 EIDO 27.17
10 EIDX 11.83
10 EIG 42.14
10 EIGI 8.1
10 EIGR 13.72
10 EIV 11.72
10 EIX 55.96
10 EKSO 1.76
10 EL 134.13
10 ELAN 30.38
10 ELC 24.01
10 ELF 8.44
10 ELGX 0.75
10 ELLI 73.98
10 ELOX 11.49
10 ELP 9.77
10 ELS 104.02
10 ELVT 4.53
10 ELY 16.28
10 EMAN 0.88
10 EMB 107.87
10 EMCF 30.32
10 EMCI 32.29
10 EMD 13.58
10 EME 65.1
10 EMES 2.9
10 EMGF 42.71
10 EMKR 4.4
10 EML 27.41
10 EMLC 34.53
10 EMLP 23.34
10 EMN 82.42
10 EMP 23.84
10 EMQQ 30.09
10 EMR 65.61
10 EMTL 48.91
10 ENB 36.65
10 ENBA 25.09
10 ENBL 15.7
10 ENDP 9.56
10 ENFC 23.3
10 ENIA 10.14
10 ENIC 5.29
10 ENLC 11.04
10 ENOB 6.34
10 ENPH 7.18
10 ENR 45.67
10 ENR-A 99.91
10 ENS 83.48
10 ENSG 42.52
10 ENT 2.62
10 ENTA 78.63
10 ENTG 33.67
10 ENV 53.21
10 ENVA 23.54
10 ENZL 48.39
10 EOG 99.49
10 EOI 13.73
10 EOLS 15.52
10 EOS 16.28
10 EOT 20.37
10 EPAM 141.11
10 EPAY 50.37
10 EPC 39.01
10 EPD 27.8
10 EPE 0.71
10 EPHE 34.66
10 EPI 23.84
10 EPM 7.48
10 EPP 43.9
10 EPR 72.25
10 EPRT 15.75
10 EPU 37.39
10 EPZM 10.13
10 EQ 8.17
10 EQBK 32.05
10 EQC 32.09
10 EQC-D 25.79
10 EQH 18.59
10 EQIX 382.86
10 EQM 46.95
10 EQNR 22.59
10 EQR 71.93
10 EQT 19.91
10 ERA 9.69
10 ERC 11.91
10 ERF 8.89
10 ERI 44.89
10 ERIC 8.97
10 ERIE 145.23
10 ERII 7.53
10 ERJ 20.98
10 EROS 9.39
10 ERUS 35.2
10 ERX 20.05
10 ERY 47.28
10 ES 67.56
10 ESBK 18.7
10 ESCA 11.6
10 ESE 64.03
10 ESGD 61.22
10 ESGE 33.75
10 ESGR 177.43
10 ESGRO 25.14
10 ESGRP 25.09
10 ESGU 58.64
10 ESIO 29.99
10 ESL 121.59
10 ESLT 123.04
10 ESNC 0.19
10 ESND 12.8
10 ESNT 38.85
10 ESPR 45.02
10 ESQ 22.2
10 ESRT 15.45
10 ESS 270.53
10 ESSA 15.14
10 ESTA 27.21
10 ESTC 83.4
10 ESTE 6.21
10 ESV 4.48
10 ESXB 7.45
10 ET 14.63
10 ETFC 46.45
10 ETG 14.9
10 ETH 17.97
10 ETJ 8.59
10 ETM 7.21
10 ETN 72.7
10 ETO 21.38
10 ETON 6.2
10 ETP-C 24.37
10 ETP-D 24.8
10 ETR 87.22
10 ETRN 20.77
10 ETSY 54.13
10 ETTX 4.95
10 ETV 14.68
10 ETW 9.76
10 ETY 10.97
10 EUFN 18.34
10 EUM 18.64
10 EUMV 23.91
10 EUO 24.23
10 EURN 7.74
10 EV 38.11
10 EVA 30.24
10 EVBG 60.66
10 EVC 3.91
10 EVER 5.55
10 EVH 17.17
10 EVI 33.94
10 EVLO 9.2
10 EVLV 0.56
10 EVM 10.25
10 EVOL 1.31
10 EVOP 24.98
10 EVR 90.61
10 EVRG 56.68
10 EVRI 6.65
10 EVT 20.95
10 EVTC 28.22
10 EVV 12.27
10 EW 168.63
10 EWA 20.71
10 EWBC 52.04
10 EWC 26.98
10 EWD 29.79
10 EWG 27.0
10 EWH 24.49
10 EWI 26.32
10 EWJ 54.22
10 EWL 33.31
10 EWM 30.66
10 EWN 28.47
10 EWP 28.84
10 EWQ 28.2
10 EWS 23.56
10 EWT 32.75
10 EWU 31.34
10 EWW 44.51
10 EWX 43.75
10 EWY 65.16
10 EWZ 44.61
10 EWZS 16.79
10 EXAS 87.48
10 EXC 46.71
10 EXEL 23.24
10 EXFO 3.3
10 EXG 7.83
10 EXI 84.96
10 EXK 2.16
10 EXLS 56.63
10 EXP 70.64
10 EXPD 69.37
10 EXPE 119.59
10 EXPI 10.96
10 EXPO 49.5
10 EXPR 5.37
10 EXR 97.4
10 EXTN 17.17
10 EXTR 7.41
10 EYE 31.3
10 EYEG 0.48
10 EYEN 3.36
10 EYES 0.81
10 EYPT 2.09
10 EZA 57.3
10 EZPW 9.5
10 EZU 37.56
10 F 8.69
10 FAD 66.96
10 FAF 49.53
10 FAMI 4.53
10 FANG 102.05
10 FANH 24.81
10 FARM 24.5
10 FARO 41.52
10 FAS 57.9
10 FAST 60.22
10 FAT 5.2
10 FATE 14.58
10 FAX 4.07
10 FAZ 10.34
10 FB 150.28
10 FBC 30.39
10 FBGX 220.83
10 FBHS 43.55
10 FBIO 1.52
10 FBIZ 20.73
10 FBK 33.62
10 FBM 9.2
10 FBMS 32.75
10 FBNC 37.39
10 FBND 49.02
10 FBP 10.64
10 FBSS 19.5
10 FBT 141.94
10 FC 24.38
10 FCAP 44.88
10 FCAU 17.08
10 FCBC 34.42
10 FCBP 21.18
10 FCCO 20.12
10 FCCY 19.56
10 FCEL 0.51
10 FCF 13.64
10 FCFS 84.99
10 FCN 67.74
10 FCNCA 412.22
10 FCOM 30.28
10 FCPT 27.75
10 FCSC 1.96
10 FCT 11.78
10 FCVT 29.06
10 FCX 11.3
10 FDBC 60.44
10 FDC 25.05
10 FDD 12.74
10 FDEF 28.11
10 FDEU 14.11
10 FDL 28.09
10 FDN 129.57
10 FDP 31.48
10 FDRR 30.4
10 FDS 214.31
10 FDUS 13.92
10 FDX 177.11
10 FE 38.77
10 FEDU 2.2
10 FEI 11.54
10 FEIM 12.92
10 FELE 47.09
10 FEM 25.08
10 FENC 6.46
10 FENG 3.89
10 FEP 34.18
10 FET 4.97
10 FEU 31.28
10 FEYE 17.58
10 FEZ 35.38
10 FF 17.83
10 FFBC 26.22
10 FFBW 10.65
10 FFC 18.22
10 FFG 68.13
10 FFIC 22.15
10 FFIN 60.92
10 FFIV 159.46
10 FFNW 15.48
10 FFTI 23.52
10 FFWM 14.35
10 FG 7.88
10 FGBI 21.64
10 FGEN 56.38
10 FGP 1.07
10 FHB 26.17
10 FHLC 43.19
10 FHN 14.93
10 FI 5.86
10 FIBK 38.92
10 FIBR 97.34
10 FICO 217.39
10 FIF 15.05
10 FII 25.97
10 FINU 73.08
10 FINX 25.03
10 FIS 105.47
10 FISI 27.23
10 FISV 84.53
10 FIT 6.09
10 FITB 27.09
10 FITBI 27.78
10 FIVE 121.52
10 FIVN 49.29
10 FIX 47.81
10 FIXD 49.64
10 FIXX 20.01
10 FIZZ 83.96
10 FJP 50.44
10 FL 56.58
10 FLDM 8.56
10 FLEX 9.22
10 FLIC 20.78
10 FLIR 48.67
10 FLJP 24.02
10 FLKS 0.3
10 FLL 2.35
10 FLMN 8.2
10 FLNT 4.64
10 FLO 19.17
10 FLOT 50.76
10 FLOW 33.12
10 FLR 36.18
10 FLS 43.59
10 FLT 202.57
10 FLTB 49.47
10 FLTR 25.01
10 FLWS 13.23
10 FLXN 14.16
10 FLXS 24.67
10 FLY 11.11
10 FM 28.37
10 FMAO 31.02
10 FMBH 32.51
10 FMBI 22.21
10 FMC 80.84
10 FMNB 13.0
10 FMO 10.7
10 FMS 36.56
10 FMX 90.15
10 FN 55.15
10 FNB 11.8
10 FNCB 10.17
10 FND 33.52
10 FNDA 36.3
10 FNDF 27.09
10 FNF 35.59
10 FNGD 28.1
10 FNGU 35.13
10 FNHC 18.32
10 FNJN 2.8
10 FNKO 16.91
10 FNLC 26.02
10 FNSR 21.65
10 FNV 76.29
10 FNWB 15.25
10 FOCS 28.54
10 FOE 16.52
10 FOF 12.12
10 FOLD 11.56
10 FOMX 3.62
10 FONR 21.71
10 FORM 14.71
10 FORR 44.59
10 FOSL 17.29
10 FOX 48.77
10 FOXA 49.05
10 FOXF 59.32
10 FPAC+ 1.4
10 FPAY 0.8
10 FPE 18.62
10 FPF 21.2
10 FPH 7.44
10 FPRX 11.23
10 FPX 69.05
10 FR 32.61
10 FRA 12.52
10 FRAC 9.98
10 FRAN 0.81
10 FRBA 11.1
10 FRBK 5.92
10 FRC 97.03
10 FRC-D 24.14
10 FRED 2.64
10 FRGI 14.81
10 FRI 23.93
10 FRME 37.05
10 FRO 5.34
10 FRPH 50.26
10 FRPT 35.55
10 FRSX 2.02
10 FRT 131.11
10 FRTA 4.85
10 FSB 32.65
10 FSBW 49.08
10 FSCT 29.78
10 FSFG 50.5
10 FSK 6.34
10 FSLR 50.65
10 FSM 3.9
10 FSNN 2.11
10 FSP 7.31
10 FSS 21.57
10 FSTR 17.62
10 FSV 80.89
10 FSZ 47.38
10 FTACU 10.04
10 FTAI 14.7
10 FTCH 19.41
10 FTD 2.47
10 FTDR 29.38
10 FTEC 53.11
10 FTI 23.13
10 FTK 2.49
10 FTLS 38.13
10 FTNT 75.04
10 FTNW 2.0
10 FTR 1.95
10 FTS 35.49
10 FTSI 8.12
10 FTSL 46.82
10 FTSM 60.01
10 FTSV 14.55
10 FTV 74.68
10 FTXN 18.72
10 FUL 49.05
10 FULT 16.2
10 FUN 55.34
10 FUNC 16.32
10 FUND 6.56
10 FUSB 9.44
10 FV 28.0
10 FVCB 17.49
10 FVD 30.84
10 FWONA 29.69
10 FWONK 30.45
10 FWRD 58.55
10 FXD 40.25
10 FXE 109.7
10 FXH 73.93
10 FXI 42.55
10 FXL 58.32
10 FXN 13.35
10 FXO 29.8
10 FXP 64.04
10 FXR 38.15
10 FXU 27.21
10 FXY 87.6
10 FYC 43.62
10 FYT 34.9
10 G 29.64
10 GAB 5.76
10 GABC 29.11
10 GAIA 11.38
10 GAIN 10.79
10 GAL 36.62
10 GALT 4.93
10 GARS 7.4
10 GASL 8.37
10 GASS 3.13
10 GATX 76.97
10 GBAB 22.18
10 GBCI 42.05
10 GBDC 18.17
10 GBL 19.34
10 GBLI 32.29
10 GBR 1.76
10 GBT 47.27
10 GBX 42.43
10 GCAP 6.51
10 GCBC 30.8
10 GCI 11.23
10 GCO 47.06
10 GCP 25.2
10 GD 170.5
10 GDDY 67.07
10 GDEN 18.48
10 GDI 24.66
10 GDOT 75.58
10 GDS 26.96
10 GDV 20.27
10 GDX 22.2
10 GDXJ 32.28
10 GE 9.16
10 GEC 3.24
10 GECC 8.01
10 GECCM 24.94
10 GEF 39.03
10 GEL 21.03
10 GEM 32.91
10 GEN 1.52
10 GENC 13.94
10 GEO 22.45
10 GEOS 15.01
10 GERN 1.03
10 GES 19.42
10 GEVO 2.67
10 GFED 22.49
10 GFF 14.14
10 GFI 4.01
10 GFN 9.14
10 GG 11.0
10 GGAL 35.43
10 GGB 4.36
10 GGG 43.08
10 GGN 4.25
10 GGT 8.3
10 GH 40.04
10 GHC 658.19
10 GHDX 74.41
10 GHL 28.66
10 GHM 22.27
10 GHY 13.81
10 GIB 65.41
10 GIFI 9.51
10 GII 48.8
10 GIII 34.4
10 GIL 33.54
10 GILD 69.86
10 GILT 9.01
10 GIM 6.38
10 GIS 43.74
10 GKOS 62.26
10 GLAD 8.5
10 GLADD 25.04
10 GLBS 3.43
10 GLD 124.66
10 GLDD 7.09
10 GLDM 13.17
10 GLG 1.55
10 GLIBA 44.14
10 GLIBP 24.4
10 GLL 69.14
10 GLMD 7.56
10 GLNG 22.3
10 GLO 9.14
10 GLOB 68.09
10 GLOG 18.51
10 GLOP 22.86
10 GLOW 0.14
10 GLP 19.24
10 GLPG 101.18
10 GLPI 36.7
10 GLRE 10.35
10 GLT 12.77
10 GLUU 9.48
10 GLW 33.52
10 GLYC 11.15
10 GM 39.03
10 GME 11.18
10 GMED 44.41
10 GMLP 13.18
10 GMLPP 25.02
10 GMRE 9.7
10 GMS 18.95
10 GMTA 24.95
10 GNC 3.02
10 GNE 8.58
10 GNK 7.52
10 GNL 19.27
10 GNMA 48.95
10 GNMK 6.48
10 GNMX 0.19
10 GNR 45.01
10 GNRC 52.95
10 GNTX 22.24
10 GNTY 29.99
10 GNW 4.71
10 GOEX 21.81
10 GOF 19.2
10 GOGL 5.14
10 GOGO 4.09
10 GOL 12.91
10 GOLD 13.07
10 GOLF 22.96
10 GOOD 19.79
10 GOOG 1088.09
10 GOOGL 1096.31
10 GOOS 49.67
10 GORO 4.53
10 GOVT 24.83
10 GPC 99.3
10 GPI 60.94
10 GPIC 12.99
10 GPK 12.01
10 GPL 0.73
10 GPMT 19.39
10 GPN 113.76
10 GPOR 8.63
10 GPP 15.36
10 GPRE 14.22
10 GPRK 17.01
10 GPRO 4.85
10 GPS 25.27
10 GPX 15.06
10 GRA 71.41
10 GRBK 8.48
10 GRC 33.78
10 GREK 7.35
10 GRFS 18.83
10 GRIF 33.06
10 GRMN 69.05
10 GRPN 3.73
10 GRTS 12.71
10 GRUB 79.89
10 GRVY 37.25
10 GS 202.34
10 GS-A 19.23
10 GS-D 19.15
10 GS-J 25.21
10 GS-K 26.64
10 GSAH 9.88
10 GSAT 0.67
10 GSB 4.58
10 GSBC 52.98
10 GSBD 20.37
10 GSHD 28.08
10 GSIE 27.33
10 GSIT 7.66
10 GSK 38.73
10 GSKY 10.96
10 GSLC 53.87
10 GSM 2.4
10 GSS 3.72
10 GSSC 42.64
10 GSUM 2.13
10 GSV 1.36
10 GSVC 5.72
10 GT 21.08
10 GTE 2.4
10 GTES 14.72
10 GTHX 21.01
10 GTLS 74.08
10 GTN 16.32
10 GTO 50.73
10 GTS 20.06
10 GTT 27.81
10 GTX 15.78
10 GTXI 0.89
10 GTY 31.71
10 GUNR 31.84
10 GUSH 11.94
10 GV 2.73
10 GVA 42.99
10 GVI 108.79
10 GVP 2.89
10 GWB 35.34
10 GWPH 140.26
10 GWR 79.08
10 GWRE 85.52
10 GWRS 9.59
10 GWW 295.19
10 GWX 29.88
10 GXC 94.4
10 GXG 8.88
10 H 69.14
10 HA 30.89
10 HABT 10.17
10 HACK 36.86
10 HAE 97.07
10 HAFC 22.41
10 HAIN 17.98
10 HAIR 0.93
10 HAL 31.54
10 HALL 9.65
10 HALO 16.08
10 HAS 91.25
10 HASI 22.28
10 HAYN 32.37
10 HBAN 13.52
10 HBANN 25.39
10 HBANO 25.89
10 HBB 26.32
10 HBCP 35.66
10 HBI 14.94
10 HBIO 3.38
10 HBM 6.01
10 HBMD 13.14
10 HBNC 16.15
10 HBP 2.33
10 HCA 138.88
10 HCAP 10.89
10 HCC 28.36
10 HCCI 25.53
10 HCFT 3.37
10 HCHC 3.38
10 HCI 47.64
10 HCKT 17.8
10 HCLP 4.33
10 HCM 22.5
10 HCP 30.85
10 HCSG 43.38
10 HD 182.32
10 HDB 95.69
10 HDGE 7.53
10 HDLV 25.49
10 HDMV 32.64
10 HDS 41.61
10 HDSN 1.21
10 HDV 87.11
10 HE 36.63
10 HEAR 14.49
10 HEB 0.23
10 HEDJ 60.37
10 HEES 26.52
10 HEFA 27.41
10 HEI 82.71
10 HEI.A 67.74
10 HELE 115.4
10 HEP 30.64
10 HEQ 14.44
10 HES 53.78
10 HES-A 58.68
10 HESM 21.12
10 HEWJ 29.84
10 HEXO 5.3
10 HEZU 27.8
10 HF 41.22
10 HFBC 19.56
10 HFC 55.75
10 HFRO 14.04
10 HFWA 31.46
10 HGH 28.52
10 HGV 30.42
10 HHC 108.51
10 HHS 3.18
10 HI 42.89
10 HIBB 16.42
10 HIE 11.29
10 HIFR 21.08
10 HIFS 184.31
10 HIG 46.56
10 HII 208.55
10 HIIQ 37.64
10 HIL 3.35
10 HIMX 3.99
10 HIO 4.71
10 HIVE 3.82
10 HIW 44.23
10 HIX 6.33
10 HJLI 1.8
10 HK 1.69
10 HL 2.58
10 HLF 58.79
10 HLG 34.92
10 HLI 44.63
10 HLIT 5.15
10 HLNE 36.35
10 HLT 74.3
10 HLTH 0.44
10 HLX 7.04
10 HMC 30.03
10 HMHC 10.24
10 HMI 11.86
10 HMN 41.43
10 HMNF 20.18
10 HMNY 0.01
10 HMST 24.58
10 HMSY 29.14
10 HMTV 13.01
10 HMY 1.96
10 HNGR 20.72
10 HNI 38.26
10 HNNA 11.82
10 HNP 25.05
10 HNRG 5.67
10 HOFT 28.28
10 HOG 36.39
10 HOLI 20.11
10 HOLX 44.97
10 HOMB 18.51
10 HOME 21.93
10 HON 143.19
10 HONE 15.17
10 HOPE 14.65
10 HOS 1.37
10 HOV 0.67
10 HP 56.95
10 HPE 15.55
10 HPI 20.9
10 HPJ 3.11
10 HPP 32.39
10 HPQ 22.16
10 HPR 2.84
10 HPS 17.88
10 HPT 26.47
10 HQL 17.31
10 HQY 63.31
10 HR 31.88
10 HRB 25.52
10 HRC 99.44
10 HRI 36.78
10 HRL 41.51
10 HROW 6.01
10 HRS 155.02
10 HRTG 14.56
10 HRTX 26.85
10 HRZN 11.79
10 HSBC 42.57
10 HSBC-A 25.86
10 HSC 21.18
10 HSDT 7.46
10 HSGX 0.14
10 HSIC 77.84
10 HSII 32.5
10 HSKA 98.59
10 HST 18.18
10 HSTM 24.81
10 HSY 105.5
10 HT 18.52
10 HTA 28.09
10 HTBI 26.9
10 HTBK 13.17
10 HTBX 1.41
10 HTD 22.96
10 HTGC 12.97
10 HTGM 2.14
10 HTH 18.55
10 HTHT 30.37
10 HTLD 20.4
10 HTLF 45.55
10 HTZ 16.37
10 HUBB 108.37
10 HUBG 44.41
10 HUBS 151.52
10 HUD 12.99
10 HUM 306.58
10 HUN 22.79
10 HUNTW 0.1
10 HURC 38.1
10 HURN 47.52
10 HUYA 19.94
10 HVT 20.2
10 HWC 42.02
10 HWCC 6.28
10 HWCPL 24.92
10 HWKN 41.74
10 HX 2.6
10 HXL 67.82
10 HY 69.23
10 HYAC 10.18
10 HYACW 1.04
10 HYD 61.3
10 HYG 84.93
10 HYGS 7.42
10 HYHG 65.28
10 HYI 13.98
10 HYLB 48.88
10 HYLS 46.92
10 HYND 20.24
10 HYRE 4.59
10 HYS 98.77
10 HYT 9.96
10 HYZD 23.14
10 HZN 2.04
10 HZNP 20.95
10 HZO 18.01
10 I 23.36
10 IAC 208.49
10 IAE 9.12
10 IAF 5.24
10 IAG 3.61
10 IAGG 52.5
10 IART 46.31
10 IAT 45.36
10 IAU 12.64
10 IBA 45.59
10 IBB 108.05
10 IBCP 22.15
10 IBDL 25.12
10 IBDM 24.52
10 IBDO 24.55
10 IBDR 23.64
10 IBKC 74.88
10 IBKR 50.79
10 IBM 134.76
10 IBN 10.56
10 IBOC 35.9
10 IBP 40.63
10 IBTX 54.1
10 IBUY 45.97
10 ICAD 5.63
10 ICBK 17.15
10 ICD 3.4
10 ICE 76.16
10 ICF 104.84
10 ICFI 65.06
10 ICHR 20.26
10 ICL 5.9
10 ICLK 5.55
10 ICLN 9.37
10 ICLR 138.78
10 ICON 0.14
10 ICOW 26.85
10 ICPT 115.94
10 ICUI 240.43
10 IDA 95.15
10 IDCC 72.08
10 IDEV 52.44
10 IDEX 1.18
10 IDRA 2.77
10 IDT 7.06
10 IDTI 48.78
10 IDV 30.86
10 IDX 23.71
10 IDXX 207.81
10 IEC 7.23
10 IEF 104.35
10 IEFA 58.78
10 IEI 121.66
10 IEME 25.09
10 IEMG 51.3
10 IEO 58.4
10 IEP 68.09
10 IESC 16.65
10 IEUR 44.15
10 IEX 137.07
10 IEZ 24.77
10 IFF 139.7
10 IFFT 53.02
10 IFGL 29.66
10 IFRX 32.98
10 IFV 19.53
10 IGD 6.49
10 IGF 42.38
10 IGI 19.45
10 IGIB 53.66
10 IGLB 57.8
10 IGLD 0.59
10 IGOV 49.14
10 IGR 6.98
10 IGT 15.88
10 IGV 188.75
10 IHC 35.9
10 IHDG 29.83
10 IHF 179.65
10 IHG 58.72
10 IHI 212.57
10 III 4.16
10 IIIN 21.82
10 IIIV 24.35
10 IIJI 11.43
10 IIM 14.24
10 IIN 25.95
10 IIPR 61.1
10 IIVI 33.1
10 IJH 182.36
10 IJJ 154.41
10 IJK 207.39
10 IJR 75.96
10 IJS 146.69
10 IJT 174.28
10 IKNX 8.74
10 ILF 34.71
10 ILMN 272.55
10 ILPT 21.31
10 ILTB 60.1
10 IMAX 20.79
10 IMDZ 1.49
10 IMGN 5.05
10 IMH 3.59
10 IMKTA 27.86
10 IMMU 14.87
10 IMO 28.41
10 IMOS 16.36
10 IMXI 11.44
10 INAP 5.29
10 INBK 19.8
10 INCO 40.44
10 INCY 79.85
10 INDA 32.3
10 INDB 79.38
10 INDL 60.62
10 INDY 34.3
10 INF 11.65
10 INFI 1.24
10 INFN 4.36
10 INFO 51.44
10 INFU 3.78
10 INFY 10.6
10 ING 12.14
10 INGN 149.85
10 INGR 99.12
10 INN 11.01
10 INN-E 22.1
10 INNT 2.33
10 INO 5.02
10 INOV 14.13
10 INPX 2.23
10 INS 20.88
10 INSG 5.19
10 INSM 24.75
10 INSP 52.01
10 INST 37.66
10 INSW 17.85
10 INSY 3.51
10 INT 25.02
10 INTC 47.52
10 INTF 26.0
10 INTL 37.62
10 INTT 7.26
10 INTU 213.95
10 INVA 18.31
10 INVE 5.2
10 INVH 22.26
10 INWK 4.47
10 INXN 59.34
10 IO 9.43
10 IONS 55.66
10 IOSP 69.62
10 IOTS 5.0
10 IOVA 8.61
10 IP 47.42
10 IPAC 54.42
10 IPAR 66.38
10 IPAS 2.78
10 IPAY 39.2
10 IPCI 0.34
10 IPE 54.4
10 IPG 22.69
10 IPGP 133.34
10 IPHI 38.52
10 IPHS 30.04
10 IPI 3.27
10 IPIC 5.02
10 IPKW 31.22
10 IPLDP 24.92
10 IPWR 0.35
10 IQ 19.39
10 IQDE 21.95
10 IQDF 23.01
10 IQLT 27.7
10 IQV 127.46
10 IR 100.53
10 IRBT 90.88
10 IRCP 20.73
10 IRDM 19.21
10 IRET 58.2
10 IRIX 4.65
10 IRM 36.8
10 IRMD 26.75
10 IROQ 20.0
10 IRS 14.6
10 IRT 10.37
10 IRTC 85.67
10 IRWD 13.26
10 ISBC 11.76
10 ISCA 43.66
10 ISD 13.87
10 ISG 25.57
10 ISHG 80.46
10 ISIG 1.2
10 ISMD 25.52
10 ISR 0.41
10 ISRA 30.8
10 ISRG 508.09
10 ISTB 49.4
10 ISTR 23.11
10 IT 133.63
10 ITA 194.79
10 ITB 33.45
10 ITCI 11.69
10 ITG 30.25
10 ITGR 78.57
10 ITI 3.88
10 ITIC 172.75
10 ITOT 61.02
10 ITRI 53.19
10 ITRN 32.64
10 ITT 52.21
10 ITUB 10.31
10 ITW 135.26
10 IUSB 49.61
10 IUSG 56.13
10 IUSV 53.13
10 IVAC 5.3
10 IVAL 28.02
10 IVC 5.21
10 IVE 109.12
10 IVR 16.0
10 IVR-A 24.96
10 IVR-B 25.66
10 IVV 269.09
10 IVW 159.86
10 IVZ 18.64
10 IWB 148.8
10 IWC 90.23
10 IWD 118.75
10 IWF 140.81
10 IWM 147.7
10 IWN 118.38
10 IWO 185.23
10 IWP 125.42
10 IWR 51.11
10 IWS 83.91
10 IWV 157.88
10 IWY 76.56
10 IX 74.91
10 IXC 32.16
10 IXJ 58.76
10 IXN 155.12
10 IXUS 56.54
10 IYE 34.54
10 IYF 116.05
10 IYG 124.2
10 IYH 188.51
10 IYJ 142.73
10 IYK 112.26
10 IYR 82.63
10 IYT 181.15
10 IYW 171.82
10 IYZ 27.58
10 IZRL 20.95
10 JACK 81.41
10 JAG 10.63
10 JAGX 0.25
10 JASN 1.36
10 JAX 8.64
10 JAZZ 125.44
10 JBGS 38.4
10 JBHT 106.94
10 JBL 26.27
