hour stock vwap
7 ALQA 2.49
7 ALRM 61.95
7 ALSN 48.8
7 ALT 3.04
7 ALTM 8.13
7 ALTR 31.29
7 ALV 78.01
7 ALXN 119.39
7 AM 26.39
7 AMAG 15.25
7 AMAL 19.03
7 AMAT 38.88
7 AMBA 37.77
7 AMBC 18.62
7 AMBR 8.32
7 AMC 14.06
7 AMCN 0.52
7 AMCX 61.85
7 AMD 22.22
7 AME 71.95
7 AMED 129.61
7 AMG 104.48
7 AMGN 182.65
7 AMGP 13.91
7 AMH 22.16
7 AMH-H 23.63
7 AMJ 25.25
7 AMKR 7.85
7 AMLP 9.94
7 AMN 64.48
7 AMP 119.54
7 AMPH 22.19
7 AMR 1.01
7 AMRB 13.77
7 AMRH 0.22
7 AMRK 13.13
7 AMRN 16.93
7 AMRS 3.09
7 AMRX 12.07
7 AMS 2.51
7 AMSC 12.93
7 AMSF 59.26
7 AMSWA 11.14
7 AMT 170.45
7 AMTB 13.96
7 AMTD 55.61
7 AMWD 66.87
7 AMX 15.55
7 AMZA 5.93
7 AMZN 1651.95
7 AN 37.4
7 ANAB 65.12
7 ANAT 137.63
7 ANDE 34.59
7 ANDX 35.8
7 ANET 207.59
7 ANF 21.23
7 ANFI 0.9
7 ANGI 16.21
7 ANGO 20.7
7 ANH 4.5
7 ANIK 37.61
7 ANIP 53.82
7 ANSS 160.76
7 ANTM 301.08
7 AOBC 12.03
7 AOD 8.12
7 AON 153.51
7 AOR 42.95
7 AOS 47.12
7 AOSL 11.56
7 AP 3.32
7 APA 33.08
7 APAM 22.64
7 APC 47.11
7 APD 163.81
7 APEI 29.21
7 APH 87.08
7 APHA 7.68
7 APHB 0.25
7 APLE 16.17
7 APLS 13.14
7 APM 12.71
7 APO 27.45
7 APO-B 24.33
7 APPF 60.52
7 APPN 31.64
7 APPS 2.22
7 APRN 1.48
7 APTS 16.06
7 APTV 73.05
7 APTX 5.33
7 APU 30.21
7 APVO 1.4
7 APY 34.22
7 APYX 8.66
7 AQMS 2.22
7 AQST 7.26
7 AQUA 10.64
7 AQXP 2.28
7 AR 10.32
7 ARA 12.12
7 ARAV 3.77
7 ARAY 4.37
7 ARC 2.28
7 ARCB 40.51
7 ARCC 16.24
7 ARCE 25.49
7 ARCH 86.25
7 ARCI 0.44
7 ARCO 8.81
7 ARD 11.89
7 ARDX 2.09
7 ARE 129.16
7 ARES-A 26.5
7 AREX 0.96
7 ARGD 25.26
7 ARGO 65.46
7 ARGT 27.41
7 ARGX 102.28
7 ARI 18.01
7 ARKK 41.68
7 ARKW 47.87
7 ARLO 6.92
7 ARLP 19.55
7 ARMK 32.44
7 ARNA 44.1
7 ARNC 18.59
7 AROC 9.55
7 AROW 30.78
7 ARPO 3.98
7 ARQL 3.44
7 ARR 21.18
7 ARRS 31.28
7 ARRY 18.1
7 ARTNA 34.35
7 ARW 75.04
7 ARWR 13.35
7 ASA 10.02
7 ASB 22.07
7 ASCMA 0.52
7 ASG 4.88
7 ASGN 61.51
7 ASH 76.6
7 ASHR 23.72
7 ASIX 31.1
7 ASLN 3.53
7 ASMB 21.59
7 ASML 174.48
7 ASNA 2.45
7 ASND 69.83
7 ASNS 2.74
7 ASPS 22.96
7 ASR 179.26
7 ASRT 4.28
7 ASTC 5.05
7 ASTE 36.15
7 ASUR 5.41
7 ASV 3.06
7 ASX 3.87
7 ASYS 4.9
7 AT 2.48
7 ATAX 6.48
7 ATEC 1.55
7 ATEN 6.65
7 ATGE 48.86
7 ATH 42.52
7 ATHM 70.6
7 ATHN 134.55
7 ATHX 1.58
7 ATI 26.71
7 ATNI 72.91
7 ATNM 0.57
7 ATNX 11.3
7 ATO 95.22
7 ATR 98.18
7 ATRA 35.31
7 ATRC 29.84
7 ATRI 773.57
7 ATRO 30.78
7 ATRS 2.98
7 ATSG 23.5
7 ATTO 3.92
7 ATTU 24.48
7 ATU 22.55
7 ATUS 18.68
7 ATVI 45.67
7 AU 13.69
7 AUO 3.94
7 AUPH 6.36
7 AUTL 27.61
7 AUTO 3.08
7 AUY 2.68
7 AVA 41.45
7 AVAL 6.8
7 AVAV 75.73
7 AVB 191.39
7 AVCO 5.44
7 AVEO 1.76
7 AVGO 270.34
7 AVGR 0.33
7 AVID 4.62
7 AVLR 39.53
7 AVNS 44.93
7 AVNW 13.67
7 AVP 1.92
7 AVRO 12.88
7 AVT 40.69
7 AVX 17.5
7 AVY 102.8
7 AVYA 16.65
7 AWF 11.3
7 AWI 66.27
7 AWK 93.79
7 AWP 5.7
7 AWR 65.45
7 AWSM 2.7
7 AX 30.69
7 AXDX 18.4
7 AXE 59.47
7 AXGN 16.08
7 AXJL 65.21
7 AXL 14.44
7 AXNX 14.4
7 AXO 25.13
7 AXON 1.01
7 AXP 101.5
7 AXS 55.44
7 AXS-E 23.29
7 AXSM 8.13
7 AXTA 25.82
7 AXTI 3.97
7 AXU 1.01
7 AY 18.21
7 AYI 119.07
7 AYR 20.61
7 AYTU 1.17
7 AYX 69.8
7 AZN 35.95
7 AZO 845.63
7 AZPN 95.37
7 AZUL 28.48
7 B 57.96
7 BA 390.49
7 BABA 163.55
7 BABY 33.48
7 BAC 29.3
7 BAH 48.36
7 BAK 28.0
7 BAM 41.92
7 BANC 14.97
7 BAND 44.18
7 BANF 53.6
7 BANR 54.93
7 BANX 20.55
7 BAP 236.97
7 BAS 4.79
7 BATRA 26.87
7 BATRK 26.79
7 BAX 71.25
7 BB 8.06
7 BBBY 14.6
7 BBD 11.29
7 BBDC 9.87
7 BBEU 22.6
7 BBGI 4.68
7 BBJP 22.36
7 BBL 43.86
7 BBN 21.59
7 BBSI 63.05
7 BBT 49.23
7 BBT-E 25.08
7 BBVA 6.02
7 BBX 6.16
7 BBY 58.78
7 BC 50.46
7 BCBP 11.54
7 BCC 26.71
7 BCE 42.99
7 BCEI 23.18
7 BCH 31.09
7 BCLI 3.7
7 BCO 72.67
7 BCOM 4.52
7 BCOR 28.87
7 BCOV 7.6
7 BCPC 81.97
7 BCRX 8.69
7 BCS 8.46
7 BCSF 19.75
7 BCX 7.94
7 BDC 52.74
7 BDC-B 72.19
7 BDCL 13.5
7 BDGE 30.76
7 BDJ 8.35
7 BDSI 4.46
7 BDX 243.92
7 BE 9.38
7 BEAT 69.45
7 BECN 36.43
7 BEDU 10.06
7 BEL 24.9
7 BELFB 22.71
7 BEN 29.14
7 BERY 50.61
7 BF.A 46.68
7 BF.B 46.11
7 BFAM 113.9
7 BFC 49.67
7 BFIN 15.25
7 BFR 13.44
7 BFS-D 22.42
7 BG 54.39
7 BGCP 6.11
7 BGG 12.58
7 BGNE 122.88
7 BGR 11.64
7 BGS 26.37
7 BGSF 24.35
7 BGY 5.36
7 BHB 23.67
7 BHBK 23.5
7 BHC 23.89
7 BHF 36.84
7 BHFAL 24.69
7 BHGE 23.76
7 BHLB 27.99
7 BHP 50.04
7 BHR 10.94
7 BHVN 38.93
7 BIBL 25.34
7 BICK 27.22
7 BID 38.85
7 BIDU 167.45
7 BIG 30.97
7 BIIB 325.51
7 BILI 18.02
7 BIO 243.1
7 BIOC 1.77
7 BIOL 1.69
7 BIOS 3.58
7 BIP 38.35
7 BIQI 2.85
7 BITA 18.92
7 BIV 81.93
7 BJ 26.48
7 BJRI 51.98
7 BK 52.33
7 BKCC 6.1
7 BKD 8.13
7 BKE 17.26
7 BKEP 2.23
7 BKH 66.46
7 BKI 48.57
7 BKJ 13.67
7 BKLN 22.45
7 BKNG 1818.37
7 BKS 5.86
7 BKSC 18.98
7 BKU 34.2
7 BKYI 1.38
7 BL 44.67
7 BLD 48.56
7 BLDP 3.44
7 BLDR 12.75
7 BLFS 13.05
7 BLHY 23.65
7 BLIN 0.26
7 BLK 407.36
7 BLKB 69.83
7 BLL 51.77
7 BLMN 19.06
7 BLMT 33.1
7 BLNK 2.24
7 BLPH 0.68
7 BLRX 0.62
7 BLUE 128.14
7 BMA 56.16
7 BMI 51.86
7 BML-J 21.36
7 BMRC 43.38
7 BMRN 94.91
7 BMS 48.17
7 BMY 48.76
7 BNCL 15.53
7 BND 79.54
7 BNDX 54.68
7 BNED 5.71
7 BNFT 54.72
7 BNS 56.48
7 BOCH 11.1
7 BOE 10.22
7 BOH 77.96
7 BOKF 85.0
7 BOKFL 24.04
7 BOLD 23.28
7 BOND 103.47
7 BOOM 34.89
7 BOOT 23.3
7 BOSC 2.45
7 BOX 20.05
7 BOXL 2.53
7 BP 40.4
7 BPFH 11.72
7 BPL 30.32
7 BPMC 69.92
7 BPMP 16.25
7 BPMX 0.1
7 BPOP 55.49
7 BPR 17.88
7 BPT 24.0
7 BPTH 2.04
7 BPY 17.76
7 BR 100.06
7 BRC 43.83
7 BREW 16.43
7 BRFS 6.31
7 BRK.B 204.85
7 BRKL 14.89
7 BRKR 34.8
7 BRKS 30.32
7 BRO 26.71
7 BRS 3.65
7 BRSS 29.28
7 BRX 17.08
7 BRY 11.55
7 BRZU 36.34
7 BSAC 31.83
7 BSBR 12.53
7 BSCK 21.1
7 BSCL 20.82
7 BSCO 20.24
7 BSCR 19.15
7 BSCS 20.1
7 BSET 19.08
7 BSIG 12.39
7 BSJK 23.84
7 BSM 16.78
7 BSMX 7.39
7 BSQR 2.15
7 BSRR 26.81
7 BST 30.16
7 BSTC 64.77
7 BSTI 4.68
7 BSV 78.78
7 BSVN 15.15
7 BSX 37.23
7 BT 15.34
7 BTAI 5.62
7 BTAL 21.35
7 BTE 1.68
7 BTG 3.03
7 BTI 34.37
7 BTO 34.04
7 BTU 35.87
7 BTX 1.35
7 BUD 74.61
7 BURL 169.73
7 BUSE 25.64
7 BV 14.44
7 BVN 15.55
7 BW 0.5
7 BWA 40.35
7 BWB 11.24
7 BWFG 28.84
7 BWX 27.82
7 BWXT 45.84
7 BWZ 30.97
7 BX 32.51
7 BXC 27.45
7 BXG 12.88
7 BXMT 34.14
7 BXP 129.97
7 BXS 29.12
7 BY 18.55
7 BYD 26.64
7 BZH 11.53
7 BZUN 34.09
7 C 63.56
7 C-J 26.74
7 C-S 26.27
7 CAAP 6.94
7 CABO 864.99
7 CAC 40.08
7 CACC 411.27
7 CACI 159.42
7 CADC 4.7
7 CADE 19.08
7 CAF 19.56
7 CAG 21.52
7 CAH 48.99
7 CAI 24.73
7 CAI-A 24.86
7 CAJ 28.84
7 CAKE 45.05
7 CAL 29.57
7 CALA 4.33
7 CALM 42.74
7 CALX 10.72
7 CAMP 14.14
7 CANE 7.42
7 CANF 1.21
7 CAPL 17.58
7 CAPR 0.47
7 CAR 26.41
7 CARA 14.95
7 CARB 28.09
7 CARG 40.7
7 CARO 34.82
7 CARS 27.46
7 CASA 11.72
7 CASH 24.12
7 CASI 3.43
7 CASS 51.25
7 CASY 128.93
7 CAT 128.66
7 CATB 6.0
7 CATM 28.07
7 CATO 14.84
7 CATS 12.08
7 CATY 37.39
7 CB 132.11
7 CBAN 15.33
7 CBAY 8.83
7 CBB 8.25
7 CBD 26.02
7 CBLK 15.48
7 CBM 44.54
7 CBMG 17.33
7 CBOE 94.01
7 CBPO 78.27
7 CBPX 25.7
7 CBRE 44.65
7 CBRL 165.92
7 CBS 49.25
7 CBSH 60.93
7 CBT 47.52
7 CBU 60.47
7 CBZ 19.6
7 CC 35.75
7 CCBG 23.69
7 CCC 10.41
7 CCCL 1.85
7 CCD 19.33
7 CCEP 46.08
7 CCF 96.16
7 CCI 115.77
7 CCJ 11.91
7 CCK 49.59
7 CCL 57.16
7 CCMP 100.72
7 CCNE 25.61
7 CCO 5.4
7 CCOI 46.93
7 CCOR 26.29
7 CCRN 9.34
7 CCS 21.73
7 CCU 27.0
7 CCXI 11.71
7 CDAY 39.75
7 CDE 4.94
7 CDEV 13.16
7 CDK 48.81
7 CDLX 17.27
7 CDMO 3.72
7 CDNA 26.23
7 CDNS 46.67
7 CDR 3.54
7 CDTX 2.86
7 CDW 82.51
7 CDXC 3.23
7 CDXS 17.68
7 CDZI 10.08
7 CE 96.9
7 CECE 6.76
7 CECO 12.56
7 CEF 12.88
7 CEI 0.46
7 CEIX 35.1
7 CELG 87.66
7 CELGZ 0.92
7 CELP 7.78
7 CEM 12.2
7 CEMB 48.87
7 CEMI 6.98
7 CEN 8.17
7 CENT 38.88
7 CENTA 35.15
7 CENX 8.77
7 CEO 164.44
7 CEPU 10.19
7 CEQP 32.48
7 CERC 5.1
7 CERN 54.53
7 CERS 5.75
7 CET 26.02
7 CEVA 27.86
7 CF 42.95
7 CFFI 50.24
7 CFFN 12.92
7 CFG 34.89
7 CFMS 0.54
7 CFR 99.95
7 CFRX 0.5
7 CFX 24.78
7 CG 17.61
7 CGBD 14.75
7 CGC 49.12
7 CGIX 0.25
7 CGNX 43.71
7 CGO 11.52
7 CHAP 7.93
7 CHCO 72.48
7 CHD 63.72
7 CHDN 90.56
7 CHE 296.36
7 CHEF 32.33
7 CHEK 3.67
7 CHFC 44.73
7 CHGG 34.85
7 CHH 78.32
7 CHI 10.18
7 CHIQ 14.41
7 CHK 2.87
7 CHKP 111.15
7 CHL 52.26
7 CHMA 3.69
7 CHMG 42.24
7 CHN 18.86
7 CHRA 7.29
7 CHRS 12.74
7 CHRW 85.88
7 CHS 5.78
7 CHSCM 25.84
7 CHSCN 26.59
7 CHSCO 27.63
7 CHSP 27.95
7 CHTR 290.73
7 CHU 11.37
7 CHUY 21.69
7 CHY 10.94
7 CI 198.27
7 CIA 7.3
7 CIB 43.45
7 CIBR 25.44
7 CIDM 1.0
7 CIEN 37.09
7 CIG 3.7
7 CIGI 61.25
7 CIM 18.95
7 CIM-A 25.23
7 CINF 79.84
7 CIO 11.48
7 CIR 26.03
7 CISN 12.03
7 CIT 46.79
7 CIVB 18.9
7 CIVI 17.72
7 CIX 14.67
7 CJ 15.52
7 CJJD 2.09
7 CKH 41.52
7 CKPT 3.63
7 CL 64.05
7 CLAR 11.12
7 CLB 67.24
7 CLBK 14.72
7 CLBS 4.94
7 CLCT 13.53
7 CLDR 13.02
7 CLDT 20.18
7 CLDX 0.38
7 CLF 10.73
7 CLGX 35.89
7 CLH 58.6
7 CLI 20.39
7 CLIR 1.25
7 CLLS 16.46
7 CLM 11.98
7 CLNC 16.48
7 CLNY 5.87
7 CLNY-J 20.31
7 CLPR 12.88
7 CLPS 6.3
7 CLR 46.48
7 CLRO 1.93
7 CLS 9.81
7 CLSN 2.12
7 CLVS 24.23
7 CLW 33.48
7 CLX 145.99
7 CLXT 12.41
7 CM 84.2
7 CMA 82.12
7 CMC 17.35
7 CMCM 6.56
7 CMCO 34.86
7 CMCSA 35.47
7 CMD 79.97
7 CME 181.73
7 CMF 58.46
7 CMFN 7.59
7 CMG 532.88
7 CMI 146.15
7 CMP 51.63
7 CMPR 116.38
7 CMRE 5.0
7 CMRX 2.32
7 CMS 51.19
7 CMTA 13.15
7 CMTL 24.7
7 CMU 4.53
7 CNA 45.39
7 CNAT 2.29
7 CNBKA 76.55
7 CNC 129.84
7 CNCE 14.01
7 CNDT 12.52
7 CNET 1.56
7 CNHI 10.1
7 CNI 83.52
7 CNK 40.14
7 CNMD 68.23
7 CNNE 18.67
7 CNO 17.57
7 CNOB 20.05
7 CNP 30.17
7 CNQ 27.12
7 CNST 6.78
7 CNTY 7.71
7 CNX 13.5
7 CNXM 17.43
7 CNXN 31.91
7 CO 6.22
7 CODA 6.18
7 CODI-A 19.41
7 CODX 2.32
7 COF 80.47
7 COG 25.59
7 COHR 114.77
7 COHU 17.56
7 COKE 211.65
7 COLB 36.69
7 COLD 28.81
7 COLL 15.72
7 COLM 87.88
7 COMM 20.88
7 COMT 32.3
7 CONE 53.53
7 CONN 20.85
7 COO 276.3
7 COOP 14.93
7 COP 65.57
7 COR 97.57
7 CORE 27.86
7 CORR 35.71
7 CORT 11.69
7 COST 210.77
7 COT 15.05
7 COTY 7.2
7 COUP 79.34
7 COWN 15.59
7 CP 206.97
7 CPA 93.32
7 CPB 34.87
7 CPE 8.18
7 CPF 29.01
7 CPG 2.98
7 CPHI 0.29
7 CPK 89.43
7 CPRI 42.55
7 CPRT 49.8
7 CPRX 2.41
7 CPS 74.11
7 CPSI 26.06
7 CPST 0.85
7 CPT 96.69
7 CPTA 8.23
7 CQP 40.84
7 CQQQ 43.49
7 CR 82.9
7 CRAI 42.17
7 CRAY 21.38
7 CRBP 7.12
7 CRC 20.23
7 CRCM 23.13
7 CREE 48.73
7 CREG 1.1
7 CREX 2.42
7 CRF 11.68
7 CRI 84.15
7 CRK 5.92
7 CRL 122.0
7 CRM 146.96
7 CRMD 1.88
7 CRMT 70.66
7 CRNT 4.22
7 CRON 18.94
7 CROX 28.51
7 CRR 4.3
7 CRS 44.52
7 CRSP 31.93
7 CRT 12.17
7 CRTO 24.39
7 CRUS 38.19
7 CRVL 61.85
7 CRVS 3.81
7 CRY 27.05
7 CRZO 12.03
7 CS 12.38
7 CSBR 11.23
7 CSCO 46.38
7 CSD 48.0
7 CSF 40.47
7 CSFL 24.63
7 CSGP 378.98
7 CSGS 35.1
7 CSII 29.18
7 CSIQ 20.9
7 CSL 107.02
7 CSLT 2.68
7 CSOD 54.96
7 CSQ 11.69
7 CSTE 14.84
7 CSTM 8.15
7 CSTR 15.97
7 CSU 7.12
7 CSV 19.64
7 CSX 66.09
7 CTAS 185.11
7 CTB 34.14
7 CTBB 20.24
7 CTBI 41.04
7 CTG 4.3
7 CTIB 3.0
7 CTIC 1.2
7 CTK 11.72
7 CTL 14.94
7 CTLT 36.51
7 CTMX 16.03
7 CTR 9.72
7 CTRA 64.59
7 CTRC 3.92
7 CTRE 22.17
7 CTRL 19.44
7 CTRN 20.66
7 CTRP 32.03
7 CTRV 0.31
7 CTS 27.55
7 CTSH 69.22
7 CTSO 7.33
7 CTWS 66.9
7 CTXS 101.16
7 CTY 19.75
7 CUB 63.46
7 CUBE 30.75
7 CUBI 20.13
7 CUE 5.14
7 CUK 56.5
7 CULP 18.53
7 CUR 0.44
7 CURE 51.45
7 CURO 12.44
7 CUTR 13.94
7 CUZ 8.87
7 CVA 15.71
7 CVBF 22.24
7 CVCO 156.14
7 CVCY 19.76
7 CVE 8.06
7 CVEO 2.24
7 CVGI 7.33
7 CVGW 81.86
7 CVI 40.25
7 CVIA 4.71
7 CVLT 64.58
7 CVLY 22.1
7 CVM 2.87
7 CVNA 37.43
7 CVRS 1.2
7 CVS 66.33
7 CVX 112.44
7 CW 113.38
7 CWB 49.72
7 CWBR 3.22
7 CWCO 12.75
7 CWEB 23.44
7 CWEN 15.17
7 CWEN.A 14.74
7 CWH 14.09
7 CWI 34.85
7 CWK 16.23
7 CWST 29.82
7 CWT 46.55
7 CX 5.27
7 CXH 9.41
7 CXO 119.39
7 CXP 21.64
7 CXSE 66.79
7 CXW 19.68
7 CY 13.83
7 CYBE 20.49
7 CYBR 86.45
7 CYD 16.43
7 CYH 3.72
7 CYOU 19.73
7 CYRX 9.97
7 CYTK 6.91
7 CYTX 0.29
7 CZNC 24.77
7 CZR 9.0
7 CZZ 10.51
7 D 69.3
7 DAIO 5.84
7 DAKT 7.47
7 DAL 49.68
7 DAN 17.51
7 DAR 21.3
7 DATA 126.57
7 DAVA 23.97
7 DB 9.23
7 DBA 16.96
7 DBB 16.26
7 DBC 15.66
7 DBD 4.18
7 DBEF 29.6
7 DBP 37.16
7 DBVT 6.45
7 DBX 23.53
7 DCAR 0.4
7 DCI 46.92
7 DCO 39.09
7 DCOM 19.7
7 DCP 33.63
7 DCPH 26.04
7 DDD 12.08
7 DDM 42.87
7 DDS 66.66
7 DE 162.04
7 DEA 17.92
7 DECK 125.63
7 DEI 37.76
7 DELL 47.57
7 DEM 43.36
7 DENN 17.54
7 DEO 144.74
7 DERM 6.55
7 DESP 14.83
7 DF 4.05
7 DFE 57.67
7 DFEN 41.25
7 DFIN 14.49
7 DFRG 7.77
7 DFS 67.46
7 DG 115.24
7 DGAZ 87.81
7 DGICA 13.36
7 DGII 11.49
7 DGL 40.33
7 DGLD 44.01
7 DGLY 3.61
7 DGRO 34.86
7 DGRW 40.24
7 DGX 86.7
7 DHI 36.39
7 DHIL 155.84
7 DHR 108.65
7 DHT 4.08
7 DIA 249.27
7 DIN 76.69
7 DIS 109.84
7 DISCA 26.17
7 DISCK 24.59
7 DISH 29.32
7 DJCO 217.62
7 DK 32.35
7 DKL 30.26
7 DKS 35.01
7 DLA 23.5
7 DLB 60.67
7 DLNG 2.83
7 DLPH 17.63
7 DLPN 1.42
7 DLR 107.83
7 DLTH 22.84
7 DLTR 95.89
7 DLX 47.25
7 DMAC 3.75
7 DMLP 16.64
7 DMPI 0.36
7 DMRC 19.43
7 DNB 144.6
7 DNBF 35.09
7 DNI 10.85
7 DNKN 68.23
7 DNLI 18.68
7 DNN 0.52
7 DNOW 13.59
7 DNR 2.07
7 DO 10.97
7 DOC 17.96
7 DOCU 48.64
7 DOG 57.33
7 DOMO 25.57
7 DOOR 54.54
7 DORM 86.49
7 DOV 88.3
7 DOVA 7.65
7 DOX 55.46
7 DPLO 13.41
7 DPW 0.09
7 DPZ 276.7
7 DQ 35.33
7 DRAD 0.7
7 DRD 2.16
7 DRE 29.91
7 DRH 10.04
7 DRI 105.65
7 DRIP 10.86
7 DRNA 9.81
7 DRQ 37.38
7 DRRX 0.59
7 DRUA 23.98
7 DRV 7.96
7 DRW 30.72
7 DRYS 5.17
7 DS 4.11
7 DSGX 30.85
7 DSKE 4.03
7 DSW 27.07
7 DSX 2.94
7 DTD 90.03
7 DTE 114.99
7 DTO 62.0
7 DTV 53.3
7 DTYS 19.95
7 DUK 85.96
7 DUST 20.13
7 DVA 56.1
7 DVAX 10.79
7 DVCR 3.39
7 DVN 27.24
7 DVY 93.76
7 DVYE 41.12
7 DVYL 62.52
7 DWDP 59.15
7 DWT 8.9
7 DX 6.06
7 DXB 24.91
7 DXC 62.67
7 DXCM 141.81
7 DXD 30.87
7 DXJ 49.94
7 DXPE 31.61
7 DXR 15.02
7 DY 57.22
7 DZSI 13.1
7 E 33.51
7 EA 87.24
7 EAD 7.6
7 EAF 12.8
7 EAST 6.14
7 EAT 41.38
7 EB 31.0
7 EBAY 33.23
7 EBAYL 26.23
7 EBIX 55.93
7 EBR 9.83
7 EBS 60.12
7 EBSB 15.8
7 EBTC 31.56
7 EC 18.24
7 ECA 6.93
7 ECH 45.54
7 ECHO 23.87
7 ECL 155.66
7 ECOL 62.55
7 ECOM 10.54
7 ECPG 28.96
7 ECR 1.16
7 ED 75.82
7 EDC 77.36
7 EDGE 0.43
7 EDI 12.48
7 EDIT 21.18
7 EDIV 32.03
7 EDN 28.32
7 EDNT 4.86
7 EDU 74.89
7 EDUC 7.85
7 EDZ 47.33
7 EE 51.23
7 EEFT 114.73
7 EEM 42.05
7 EEMV 58.36
7 EEX 14.05
7 EFA 62.32
7 EFAV 69.38
7 EFC 16.34
7 EFII 25.07
7 EFSC 44.88
7 EFV 47.99
7 EFX 105.73
7 EGBN 56.14
7 EGHT 17.44
7 EGLE 4.0
7 EGO 2.85
7 EGOV 14.28
7 EGP 102.92
7 EGRX 41.18
7 EHC 67.68
7 EHTH 57.95
7 EIDO 26.7
7 EIDX 11.88
7 EIG 42.07
7 EIGI 7.97
7 EIGR 13.81
7 EIV 11.7
7 EIX 55.31
7 EKSO 1.84
7 EL 132.5
7 ELAN 30.59
7 ELC 23.98
7 ELF 8.41
7 ELGX 0.75
7 ELLI 72.88
7 ELOX 10.95
7 ELP 9.68
7 ELS 104.1
7 ELU 23.03
7 ELVT 4.57
7 ELY 16.07
7 EMB 107.2
7 EMD 13.48
7 EME 64.35
7 EMES 2.9
7 EMGF 42.1
7 EMLC 34.14
7 EMN 81.96
7 EMP 23.76
7 EMR 64.87
7 ENB 36.5
7 ENBL 15.59
7 ENDP 9.54
7 ENFC 23.3
7 ENIA 10.09
7 ENLC 10.96
7 ENOB 6.01
7 ENPH 7.14
7 ENR 45.69
7 ENS 83.86
7 ENSG 42.45
7 ENTA 78.33
7 ENTG 33.28
7 ENV 52.59
7 ENVA 23.1
7 EOG 99.15
7 EOLS 15.25
7 EOT 20.83
7 EPAM 139.28
7 EPAY 49.32
7 EPC 39.01
