hour stock vwap
5 ANGI 15.99
5 ANGL 27.9
5 ANGO 20.64
5 ANH 4.47
5 ANIK 37.35
5 ANIP 53.31
5 ANIX 5.18
5 ANSS 159.61
5 ANTM 299.6
5 ANY 2.67
5 AOA 50.98
5 AOBC 11.86
5 AOK 33.44
5 AOM 36.66
5 AON 152.76
5 AOR 42.84
5 AOS 47.0
5 AOSL 11.61
5 AP 3.48
5 APA 33.01
5 APAM 22.42
5 APC 46.77
5 APD 163.45
5 APDN 0.47
5 APEI 29.47
5 APH 86.61
5 APHA 7.56
5 APHB 0.25
5 APLE 16.23
5 APLS 12.88
5 APM 13.0
5 APO 27.48
5 APOG 33.28
5 APPF 59.51
5 APPN 31.52
5 APPS 2.2
5 APRN 1.49
5 APTS 16.01
5 APTV 72.39
5 APU 30.07
5 APVO 1.43
5 APY 34.0
5 APYX 8.63
5 AQ 8.7
5 AQMS 2.21
5 AQNA 26.01
5 AQST 7.07
5 AQUA 10.46
5 AQXP 2.24
5 AR 10.27
5 ARA 12.02
5 ARAV 3.75
5 ARAY 4.39
5 ARCB 40.3
5 ARCC 16.1
5 ARCE 24.88
5 ARCH 85.91
5 ARCI 0.46
5 ARCO 8.78
5 ARCT 5.25
5 ARD 11.75
5 ARDS 8.61
5 ARE 129.2
5 ARES 20.71
5 AREX 0.95
5 ARGO 64.81
5 ARGX 102.27
5 ARI 17.87
5 ARKK 41.52
5 ARKQ 31.97
5 ARLO 6.91
5 ARLP 19.29
5 ARMK 32.33
5 ARNA 44.11
5 ARNC 18.42
5 AROC 9.44
5 AROW 31.48
5 ARPO 4.11
5 ARQL 3.41
5 ARR 21.15
5 ARRS 31.28
5 ARRY 18.01
5 ARTNA 34.44
5 ARVN 17.08
5 ARW 74.5
5 ARWR 13.35
5 ASA 10.0
5 ASB 22.05
5 ASGN 61.26
5 ASH 76.48
5 ASHR 23.72
5 ASIX 30.72
5 ASM 0.61
5 ASMB 21.53
5 ASML 174.3
5 ASNA 2.41
5 ASND 70.5
5 ASNS 2.88
5 ASPN 2.7
5 ASPS 22.71
5 ASPU 4.71
5 ASR 180.05
5 ASRT 4.18
5 ASTC 5.0
5 ASTE 36.14
5 ASUR 5.52
5 ASX 3.88
5 ASYS 4.81
5 AT 2.46
5 ATEC 1.56
5 ATEN 6.56
5 ATGE 48.89
5 ATH 42.19
5 ATHM 71.63
5 ATHN 134.49
5 ATHX 1.53
5 ATI 26.47
5 ATKR 22.1
5 ATLO 25.3
5 ATMP 19.87
5 ATNI 73.2
5 ATNM 0.55
5 ATNX 11.22
5 ATO 95.16
5 ATOM 3.97
5 ATR 97.88
5 ATRA 34.62
5 ATRC 29.7
5 ATRO 30.57
5 ATRS 2.97
5 ATSG 23.46
5 ATTU 24.1
5 ATU 22.49
5 ATUS 18.66
5 ATVI 45.71
5 ATXI 5.99
5 AU 13.72
5 AUBN 33.45
5 AUDC 14.46
5 AUO 3.96
5 AUPH 6.36
5 AUTL 27.65
5 AUTO 3.1
5 AUY 2.73
5 AVA 41.27
5 AVAL 6.76
5 AVAV 74.51
5 AVB 191.5
5 AVCO 5.31
5 AVDL 2.63
5 AVEO 1.76
5 AVGO 268.77
5 AVGR 0.32
5 AVID 4.51
5 AVK 13.91
5 AVLR 39.17
5 AVNS 44.72
5 AVNW 13.8
5 AVP 1.92
5 AVRO 12.71
5 AVT 40.34
5 AVY 101.98
5 AVYA 16.46
5 AWF 11.27
5 AWI 66.28
5 AWK 93.46
5 AWP 5.67
5 AWR 65.44
5 AWSM 2.77
5 AWX 2.8
5 AX 29.5
5 AXAS 1.19
5 AXDX 18.35
5 AXE 59.92
5 AXGN 16.17
5 AXL 14.32
5 AXNX 14.3
5 AXP 100.76
5 AXR 6.33
5 AXS 54.9
5 AXSM 7.89
5 AXTA 26.13
5 AY 18.44
5 AYI 118.91
5 AYR 20.4
5 AYTU 1.12
5 AYX 69.77
5 AZN 36.03
5 AZO 840.56
5 AZPN 94.93
5 AZUL 28.37
5 B 57.9
5 BA 388.77
5 BABA 164.09
5 BABY 33.1
5 BAC 29.14
5 BAC-B 26.03
5 BAC-E 21.34
5 BAH 48.0
5 BAK 28.03
5 BAM 41.91
5 BANC 14.89
5 BANF 53.47
5 BANR 54.59
5 BAP 237.55
5 BAS 4.65
5 BATRA 26.82
5 BATRK 26.77
5 BAX 70.57
5 BB 7.99
5 BBBY 14.44
5 BBD 11.35
5 BBEU 22.54
5 BBGI 4.78
5 BBL 43.95
5 BBN 21.69
5 BBSI 62.55
5 BBT 49.01
5 BBT-H 25.87
5 BBVA 6.01
5 BBX 6.1
5 BBY 58.68
5 BC 49.96
5 BCBP 11.38
5 BCC 26.7
5 BCE 42.85
5 BCEI 23.07
5 BCI 22.65
5 BCLI 3.68
5 BCML 21.96
5 BCO 71.67
5 BCOR 28.7
5 BCOV 7.54
5 BCPC 81.43
5 BCRH 6.46
5 BCRX 8.63
5 BCS 8.44
5 BCSF 19.71
5 BCX 7.9
5 BDC 52.25
5 BDGE 30.79
5 BDJ 8.34
5 BDN 15.25
5 BDSI 4.46
5 BDX 242.66
5 BDXA 60.81
5 BE 9.34
5 BEAT 68.96
5 BECN 36.37
5 BEDU 10.22
5 BEL 24.88
5 BELFB 22.74
5 BEN 29.01
5 BEP 29.15
5 BERY 50.52
5 BF.A 46.56
5 BF.B 46.03
5 BFAM 114.31
5 BFC 47.51
5 BFIN 15.02
5 BFK 12.9
5 BFR 13.36
5 BFS 53.19
5 BFST 23.14
5 BG 54.07
5 BGCP 6.08
5 BGG 12.32
5 BGH 17.13
5 BGNE 122.3
5 BGS 26.65
5 BGSF 24.01
5 BGX 14.87
5 BH 131.54
5 BHBK 23.37
5 BHC 24.07
5 BHE 24.55
5 BHF 36.61
5 BHGE 23.57
5 BHLB 27.77
5 BHP 50.08
5 BHR 10.77
5 BHVN 38.26
5 BIB 50.64
5 BIBL 25.26
5 BID 38.98
5 BIDU 166.33
5 BIG 31.49
5 BIIB 324.89
5 BILI 18.09
5 BIO 240.88
5 BIOC 1.82
5 BIOS 3.58
5 BITA 18.82
5 BIV 81.94
5 BJ 26.43
5 BJRI 52.47
5 BK 52.08
5 BKCC 6.08
5 BKD 8.0
5 BKE 17.26
5 BKEP 2.23
5 BKEPP 5.77
5 BKF 40.71
5 BKH 66.03
5 BKI 48.24
5 BKLN 22.45
5 BKNG 1814.27
5 BKS 5.83
5 BKU 33.99
5 BKYI 1.44
5 BL 44.64
5 BLBD 19.33
5 BLCM 3.12
5 BLCN 21.2
5 BLD 49.41
5 BLDP 3.59
5 BLDR 12.73
5 BLFS 13.12
5 BLHY 23.65
5 BLIN 0.27
5 BLK 403.12
5 BLKB 69.34
5 BLL 51.5
5 BLMN 19.21
5 BLNK 2.19
5 BLPH 0.68
5 BLRX 0.62
5 BLUE 126.5
5 BLV 88.08
5 BMA 57.57
5 BMCH 16.61
5 BMI 51.86
5 BMO 73.69
5 BMRC 43.39
5 BMRN 93.89
5 BMS 48.2
5 BMTC 37.34
5 BMY 48.4
5 BNCL 15.56
5 BND 79.58
5 BNDX 54.69
5 BNFT 53.72
5 BNS 56.37
5 BNSO 2.4
5 BOE 10.18
5 BOH 77.92
5 BOIL 24.79
5 BOKF 84.11
5 BOKFL 24.01
5 BOLD 22.64
5 BOMN 25.07
5 BOOM 34.62
5 BOOT 22.92
5 BOTZ 18.06
5 BOX 19.87
5 BOXL 2.57
5 BP 40.42
5 BPFH 11.68
5 BPI 7.99
5 BPL 30.01
5 BPMC 69.9
5 BPMP 16.08
5 BPMX 0.1
5 BPOP 55.11
5 BPOPN 25.71
5 BPR 17.84
5 BPRAP 23.1
5 BPT 24.04
5 BPTH 1.99
5 BPY 17.72
5 BR 99.46
5 BRC 43.6
5 BRFS 6.4
5 BRID 27.77
5 BRK.B 203.55
5 BRKL 14.8
5 BRKR 34.37
5 BRKS 30.13
5 BRO 26.56
5 BRS 3.65
5 BRSS 28.89
5 BRT 12.64
5 BRX 17.07
5 BRY 11.57
5 BRZU 36.52
5 BSAC 31.78
5 BSBR 12.46
5 BSCK 21.08
5 BSCL 20.83
5 BSCN 20.38
5 BSCO 20.25
5 BSCP 20.0
5 BSET 19.2
5 BSIG 12.37
5 BSMX 7.38
5 BSRR 26.97
5 BST 29.95
5 BSTC 65.12
5 BSTI 4.72
5 BSV 78.78
5 BSVN 15.15
5 BSX 37.1
5 BT 15.29
5 BTAI 5.69
5 BTE 1.62
5 BTG 3.03
5 BTI 34.38
5 BTO 33.92
5 BTU 35.54
5 BTX 1.5
5 BUD 74.6
5 BURL 168.61
5 BUSE 26.06
5 BV 14.31
5 BVN 15.48
5 BVSN 1.61
5 BW 0.5
5 BWA 40.08
5 BWB 11.11
5 BWFG 28.9
5 BWX 27.82
5 BWXT 45.53
5 BX 32.95
5 BXC 27.46
5 BXG 12.77
5 BXMT 34.06
5 BXMX 12.82
5 BXP 129.38
5 BXS 29.01
5 BY 18.66
5 BYD 26.29
5 BYSI 18.16
5 BZH 11.6
5 BZQ 26.75
5 BZUN 34.43
5 C 63.09
5 C-J 26.65
5 C-S 26.17
5 CAAP 6.99
5 CABO 870.48
5 CAC 40.21
5 CACC 405.1
5 CACI 156.63
5 CADC 4.31
5 CADE 18.9
5 CAG 21.2
5 CAH 49.02
5 CAI 24.41
5 CAI-A 24.89
5 CAKE 45.27
5 CAL 29.51
5 CALA 4.25
5 CALM 42.56
5 CALX 10.62
5 CAMP 14.09
5 CAMT 6.95
5 CANF 1.24
5 CAPL 17.47
5 CAR 26.07
5 CARA 14.82
5 CARB 27.94
5 CARG 40.52
5 CARO 34.89
5 CARS 27.52
5 CARV 4.09
5 CASA 11.63
5 CASH 23.66
5 CASS 51.07
5 CASY 129.46
5 CAT 126.87
5 CATB 5.99
5 CATC 76.0
5 CATM 27.93
5 CATO 15.02
5 CATS 13.1
5 CATY 37.29
5 CB 131.26
5 CBAN 15.35
5 CBAY 8.48
5 CBB 8.24
5 CBD 25.97
5 CBFV 24.33
5 CBIO 8.32
5 CBK 0.62
5 CBL 2.44
5 CBL-D 14.22
5 CBL-E 12.96
5 CBLK 15.32
5 CBM 43.89
5 CBMG 17.14
5 CBOE 94.08
5 CBPO 78.77
5 CBPX 25.69
5 CBRE 44.59
5 CBRL 167.15
5 CBS 49.04
5 CBS.A 49.14
5 CBSH 60.88
5 CBT 47.33
5 CBTX 31.97
5 CBU 60.1
5 CBZ 19.44
5 CC 35.56
5 CCBG 23.62
5 CCC 10.4
5 CCCL 1.93
5 CCD 19.17
5 CCEP 46.12
5 CCF 96.5
5 CCI 115.58
5 CCJ 11.9
5 CCK 49.36
5 CCL 56.72
5 CCMP 101.07
5 CCOI 46.69
5 CCRC 11.21
5 CCRN 9.36
5 CCS 22.14
5 CCU 27.33
5 CCXI 11.38
5 CDAY 39.91
5 CDE 4.94
5 CDEV 13.13
5 CDK 49.64
5 CDLX 17.77
5 CDMO 3.71
5 CDNA 26.34
5 CDNS 46.46
5 CDR 3.56
5 CDR-B 24.82
5 CDTX 2.84
5 CDW 81.99
5 CDXS 17.41
5 CDZI 10.14
5 CE 95.95
5 CEA 30.85
5 CECE 6.7
5 CECO 12.74
5 CEF 12.86
5 CEFL 13.57
5 CEI 0.46
5 CEIX 35.0
5 CELC 21.88
5 CELG 87.57
5 CEM 12.18
5 CEMI 7.02
5 CENT 38.99
5 CENTA 35.13
5 CENX 8.88
5 CEO 164.09
5 CEPU 10.01
5 CEQP 32.18
5 CERN 54.49
5 CERS 5.72
5 CEVA 27.84
5 CF 42.38
5 CFBI 10.68
5 CFFI 51.24
5 CFFN 13.06
5 CFG 34.66
5 CFG-D 25.45
5 CFMS 0.55
5 CFR 99.55
5 CFRX 0.5
5 CFX 24.68
5 CG 17.73
5 CGBD 14.71
5 CGC 48.71
5 CGEN 3.58
5 CGIX 0.25
5 CGNX 43.44
5 CHA 54.61
5 CHAP 8.01
5 CHCO 71.96
5 CHCT 32.27
5 CHD 63.78
5 CHDN 90.51
5 CHE 293.98
5 CHEF 32.92
5 CHEK 3.94
5 CHFC 45.39
5 CHFS 8.22
5 CHGG 34.57
5 CHH 78.27
5 CHI 10.15
5 CHIQ 14.41
5 CHK 2.85
5 CHKP 111.41
5 CHL 52.26
5 CHMG 42.2
5 CHMI 18.51
5 CHN 18.88
5 CHNA 20.58
5 CHNR 1.63
5 CHRA 7.27
5 CHRS 12.94
5 CHRW 86.19
5 CHS 5.8
5 CHSCL 27.5
5 CHSCM 25.75
5 CHSCN 26.6
5 CHSCO 27.49
5 CHSCP 29.07
5 CHSP 28.06
5 CHTR 289.29
5 CHUY 21.6
5 CI 196.86
5 CIA 7.32
5 CIB 43.18
5 CIBR 25.28
5 CIDM 1.0
5 CIEN 37.04
5 CIFS 1.01
5 CIG 3.69
5 CIGI 61.53
5 CIL 36.65
5 CIM 18.94
5 CIM-D 24.88
5 CINF 79.21
5 CINR 23.29
5 CIO 11.4
5 CIR 26.09
5 CISN 11.98
5 CIT 46.13
5 CIVI 17.67
5 CIZ 31.46
5 CJ 15.37
5 CJJD 2.09
5 CKH 41.44
5 CL 63.85
5 CLAR 11.22
5 CLB 66.83
5 CLBK 14.65
5 CLD 0.35
5 CLDC 1.23
5 CLDR 12.91
5 CLDT 20.21
5 CLDX 0.37
5 CLF 10.43
5 CLFD 12.03
5 CLGN 5.92
5 CLGX 35.85
5 CLH 58.24
5 CLI 20.26
5 CLLS 16.63
5 CLM 11.96
5 CLNC 16.19
5 CLNE 1.88
5 CLNY 5.86
5 CLPS 6.23
5 CLR 45.79
5 CLRB 1.97
5 CLRO 1.98
5 CLS 9.61
5 CLSN 2.11
5 CLVS 24.46
5 CLW 33.45
5 CLX 146.56
5 CLXT 12.25
5 CM 84.35
5 CMA 81.89
5 CMC 17.21
5 CMCM 6.73
5 CMCO 34.1
5 CMCSA 35.39
5 CMD 79.28
5 CME 181.35
5 CMFN 7.51
5 CMG 531.77
5 CMI 144.98
5 CMLS 12.01
5 CMO 7.24
5 CMP 51.23
5 CMPR 118.55
5 CMRE 4.99
5 CMRX 2.28
5 CMS 51.33
5 CMTA 13.02
5 CMTL 24.77
5 CNA 44.97
5 CNAT 2.13
5 CNBKA 76.34
5 CNC 130.58
5 CNCE 13.81
5 CNCR 19.86
5 CNDT 12.54
5 CNET 1.5
5 CNHI 10.02
5 CNI 83.21
5 CNK 40.17
5 CNMD 67.87
5 CNNE 18.53
5 CNOB 20.02
5 CNP 30.17
5 CNQ 26.91
5 CNS 36.99
5 CNSL 10.33
5 CNST 6.84
5 CNTY 7.71
5 CNX 13.31
5 CNXM 17.21
5 CNXN 31.98
5 CO 6.23
5 CODI 14.54
5 CODX 3.13
5 COE 7.68
5 COF 79.45
5 COF-P 25.15
5 COG 25.63
5 COHR 108.79
5 COHU 17.51
5 COKE 211.57
5 COLB 36.66
5 COLD 28.87
5 COLL 15.69
5 COLM 87.65
5 COM 24.3
5 COMG 21.2
5 COMM 20.82
5 CONE 53.28
5 CONN 21.13
5 COO 274.01
5 COOP 14.91
5 COP 65.35
5 COR 97.74
5 CORE 27.71
5 CORT 11.5
5 CORV 3.69
5 COST 209.9
5 COT 14.98
5 COTY 7.25
5 COUP 78.68
5 COWN 15.46
5 COWNL 24.88
5 COWNZ 24.92
5 CP 206.37
5 CPA 94.64
5 CPB 34.73
5 CPE 8.06
5 CPF 28.27
5 CPG 2.9
5 CPK 89.56
5 CPLG 12.12
5 CPLP 2.21
5 CPRI 42.69
5 CPRT 49.74
5 CPRX 2.42
5 CPS 73.87
5 CPSI 25.85
5 CPT 96.61
5 CQP 40.4
5 CQQQ 43.47
5 CR 81.97
5 CRAY 21.42
5 CRBN 110.53
5 CRBP 6.9
5 CRC 20.03
5 CRCM 23.15
5 CRD.A 9.38
5 CREE 48.37
5 CREG 1.16
5 CRESY 13.5
5 CREX 2.58
5 CRH 28.77
5 CRI 84.09
5 CRIS 1.13
5 CRK 5.89
5 CRL 120.09
5 CRM 146.53
5 CRMD 1.87
5 CRMT 70.08
5 CRNT 4.24
5 CRNX 24.79
5 CRON 18.73
5 CROX 28.73
5 CRR 4.29
5 CRS 43.89
5 CRSP 31.37
5 CRTO 24.48
5 CRUS 37.89
5 CRVL 61.77
5 CRVS 3.84
5 CRZO 11.86
5 CS 12.36
5 CSBR 10.84
5 CSCO 46.06
5 CSF 40.45
5 CSFL 24.64
5 CSGP 378.83
5 CSGS 34.9
5 CSII 29.15
5 CSIQ 20.71
5 CSL 106.69
5 CSLT 2.65
5 CSOD 54.78
5 CSQ 11.62
5 CSS 8.86
5 CSTE 14.96
5 CSTM 8.21
5 CSU 7.24
5 CSV 19.71
5 CSWC 21.64
5 CSWI 51.23
5 CSX 65.53
5 CTAS 183.32
5 CTB 33.85
5 CTBB 20.15
5 CTBI 41.22
5 CTDD 20.71
5 CTG 4.28
5 CTK 11.19
5 CTL 14.64
5 CTLT 36.01
5 CTMX 16.2
5 CTR 9.62
5 CTRA 64.59
5 CTRE 21.98
5 CTRL 19.0
5 CTRN 20.68
5 CTRP 31.92
5 CTRV 0.33
5 CTS 27.73
5 CTSH 68.96
5 CTSO 7.2
5 CTT 8.9
5 CTXR 1.0
5 CTXRW 0.39
5 CTXS 101.24
5 CUB 63.82
5 CUBE 30.79
5 CUBI 20.16
5 CUE 4.9
5 CUI 1.55
5 CUK 56.11
5 CUR 0.4
5 CURE 50.52
5 CURO 12.5
5 CUTR 13.78
5 CUZ 8.84
5 CVA 15.73
5 CVBF 22.18
5 CVCO 157.03
5 CVE 8.0
5 CVEO 2.25
5 CVGW 81.99
5 CVI 39.67
5 CVIA 4.81
5 CVLT 64.2
5 CVM 2.75
5 CVNA 37.31
5 CVS 65.94
5 CVTI 23.77
5 CVX 112.23
5 CW 112.31
5 CWB 49.64
5 CWBR 3.15
5 CWEB 23.5
5 CWEN 15.3
5 CWEN.A 14.87
5 CWH 13.87
5 CWK 16.09
5 CWST 29.93
5 CWT 46.62
5 CX 5.23
5 CXO 118.18
5 CXSE 66.82
5 CXW 19.61
5 CY 13.76
5 CYAD 21.73
5 CYBE 20.53
5 CYBR 84.85
5 CYD 16.5
5 CYH 3.72
5 CYOU 19.92
5 CYRX 9.83
5 CYTK 6.83
5 CYTR 0.53
5 CYTX 0.31
5 CZFC 22.0
5 CZNC 24.79
5 CZR 8.98
5 CZZ 10.5
5 D 69.45
5 DAKT 7.38
5 DAL 48.88
5 DAN 17.43
5 DAR 21.2
5 DATA 126.16
5 DAX 24.87
5 DB 9.19
5 DBB 16.26
5 DBC 15.63
5 DBD 4.13
5 DBEF 29.52
5 DBEU 26.6
5 DBO 9.9
5 DBVT 6.42
5 DBX 23.6
5 DCAR 0.39
5 DCI 46.58
5 DCIX 0.82
5 DCO 39.24
5 DCOM 19.62
5 DCP 33.24
5 DCPH 25.7
5 DDD 12.08
5 DDM 42.48
5 DDS 66.11
5 DE 161.16
5 DEA 17.89
5 DECK 126.0
5 DEI 37.48
5 DELL 47.5
5 DEM 43.3
5 DENN 17.63
5 DEO 144.5
5 DERM 6.53
5 DES 26.8
5 DESP 14.8
5 DF 3.97
5 DFEN 40.18
5 DFFN 2.18
5 DFIN 14.25
5 DFNL 21.94
5 DFRG 7.93
5 DFS 66.76
5 DG 114.88
5 DGAZ 89.81
5 DGBP 26.86
5 DGII 11.35
5 DGLD 43.91
5 DGLY 3.69
5 DGX 86.1
5 DHDG 21.96
5 DHI 36.73
5 DHIL 156.1
5 DHR 106.85
5 DHS 68.79
5 DHT 4.05
5 DHX 2.06
5 DHXM 1.99
5 DIA 248.39
5 DIN 76.47
5 DINT 16.76
5 DIOD 32.15
5 DIS 109.2
5 DISCA 25.37
5 DISCK 23.66
5 DISH 29.31
5 DJCO 218.21
5 DJP 22.5
5 DK 30.54
5 DKL 30.17
5 DKS 34.71
5 DKT 25.39
5 DLA 23.32
5 DLB 61.13
5 DLNG 2.79
5 DLPH 17.47
5 DLR 107.77
5 DLS 64.23
5 DLTH 22.98
5 DLTR 95.62
5 DLX 47.36
5 DMAC 3.84
5 DMRC 19.14
5 DNB 144.62
5 DNKN 68.24
5 DNLI 18.93
5 DNOW 13.37
5 DNP 11.08
5 DNR 2.03
5 DO 10.89
5 DOC 17.79
5 DOCU 48.71
5 DOG 57.53
5 DOGZ 3.73
5 DOMO 25.41
5 DOOO 28.55
5 DOOR 54.95
5 DORM 86.06
5 DOV 87.38
5 DOVA 7.63
5 DOX 55.33
5 DPLO 13.34
5 DPST 46.77
5 DPW 0.09
5 DPZ 279.22
5 DQ 33.79
5 DRAD 0.72
5 DRE 29.8
5 DRH 10.09
5 DRI 106.36
5 DRIP 11.05
5 DRN 22.5
5 DRNA 10.09
5 DRQ 37.02
5 DRRX 0.6
5 DRUA 23.91
5 DRV 8.04
5 DRW 30.67
5 DRYS 5.17
5 DS 4.24
5 DSGX 30.4
5 DSKE 4.05
5 DSL 19.0
5 DSM 7.35
5 DSW 26.93
5 DSX 2.92
5 DTE 115.18
5 DTN 81.73
5 DTW 23.86
5 DTY 26.4
5 DUK 86.06
5 DUKB 24.92
5 DUST 20.21
5 DVA 55.9
5 DVAX 10.81
5 DVN 27.1
5 DVY 93.41
5 DVYE 41.03
5 DWDP 58.66
5 DWM 49.12
5 DWT 9.3
5 DWX 36.78
5 DX 6.04
5 DXC 62.37
5 DXCM 141.5
5 DXD 31.15
5 DXF 2.7
5 DXJ 49.86
5 DXLG 2.55
5 DXPE 31.57
5 DXR 14.72
5 DY 56.41
5 E 33.42
5 EA 87.65
5 EAD 7.59
5 EAF 12.57
5 EARS 0.43
5 EAST 6.07
5 EAT 42.02
5 EB 31.07
5 EBAY 33.2
5 EBAYL 26.15
5 EBF 19.91
5 EBIX 55.75
5 EBR 9.78
5 EBS 60.01
5 EBSB 15.82
5 EBTC 31.11
5 EC 18.01
5 ECA 6.9
5 ECH 45.38
5 ECHO 23.92
5 ECL 155.53
5 ECOL 61.74
5 ECOM 10.54
5 ECON 21.98
5 ECOR 6.09
5 ECPG 28.68
5 ECR 1.16
5 ED 76.04
5 EDC 76.61
5 EDI 12.38
5 EDIT 20.97
5 EDOG 22.42
5 EDU 76.28
5 EDUC 7.83
5 EDV 112.58
5 EDZ 47.63
5 EE 51.47
5 EEFT 113.91
5 EEM 41.95
5 EEMA 64.48
5 EEMS 43.63
5 EEMV 58.21
5 EEX 13.85
5 EFA 62.17
