hour stock vwap
8 ASHR 23.7
8 ASIX 30.92
8 ASMB 21.41
8 ASML 174.43
8 ASNA 2.44
8 ASND 70.71
8 ASNS 2.69
8 ASPS 23.04
8 ASR 177.31
8 ASRT 4.3
8 ASRV 4.15
8 AST 0.99
8 ASTE 36.23
8 ASUR 5.36
8 ASX 3.88
8 ASYS 4.95
8 ATAX 6.48
8 ATGE 48.77
8 ATH 42.3
8 ATHM 70.09
8 ATHX 1.59
8 ATI 26.76
8 ATMP 20.0
8 ATNI 72.48
8 ATNX 11.35
8 ATO 95.06
8 ATOS 1.34
8 ATR 97.91
8 ATRA 35.27
8 ATRC 29.78
8 ATRI 777.35
8 ATRO 30.77
8 ATRS 2.96
8 ATSG 23.12
8 ATTO 3.87
8 ATTU 24.49
8 ATU 22.54
8 ATUS 18.64
8 ATVI 45.75
8 ATXI 5.92
8 AU 13.64
8 AUDC 14.71
8 AUG 1.03
8 AUMN 0.34
8 AUO 3.92
8 AUPH 6.41
8 AUTL 27.52
8 AUY 2.7
8 AVA 41.49
8 AVAL 6.8
8 AVAV 75.34
8 AVB 191.04
8 AVCO 5.46
8 AVEO 1.76
8 AVGO 270.13
8 AVGR 0.32
8 AVK 13.94
8 AVLR 39.49
8 AVNS 44.82
8 AVNW 13.76
8 AVP 1.9
8 AVRO 12.9
8 AVT 40.6
8 AVX 17.56
8 AVY 101.33
8 AVYA 16.68
8 AWF 11.3
8 AWI 66.04
8 AWK 93.71
8 AWP 5.7
8 AWR 65.46
8 AWRE 3.66
8 AWSM 2.68
8 AX 30.67
8 AXDX 18.24
8 AXE 59.52
8 AXGN 15.98
8 AXL 14.36
8 AXNX 14.2
8 AXP 101.63
8 AXS 55.43
8 AXSM 8.19
8 AXTA 25.7
8 AY 18.12
8 AYI 118.24
8 AYR 20.62
8 AYTU 1.18
8 AYX 69.86
8 AZN 35.78
8 AZO 839.19
8 AZPN 95.01
8 AZRX 2.02
8 AZUL 28.67
8 AZZ 44.18
8 B 57.9
8 BA 389.14
8 BABA 165.29
8 BABY 33.28
8 BAC 29.3
8 BAC-L 1292.06
8 BAH 48.26
8 BAM 41.94
8 BAND 43.93
8 BANF 53.64
8 BANR 55.01
8 BAP 236.97
8 BAS 4.8
8 BATRA 26.88
8 BATRK 26.72
8 BAX 71.15
8 BB 8.03
8 BBBY 14.62
8 BBC 24.3
8 BBCP 8.01
8 BBD 11.28
8 BBDO 10.1
8 BBEU 22.56
8 BBGI 4.7
8 BBL 43.96
8 BBN 21.5
8 BBRC 16.77
8 BBSI 63.15
8 BBT 49.07
8 BBT-E 25.07
8 BBT-G 24.05
8 BBT-H 25.94
8 BBVA 6.02
8 BBY 58.78
8 BC 50.85
8 BCAC 10.47
8 BCBP 11.53
8 BCC 26.79
8 BCE 42.87
8 BCEI 23.21
8 BCH 31.17
8 BCML 21.64
8 BCO 72.68
8 BCOM 4.87
8 BCOR 28.92
8 BCOV 7.56
8 BCPC 81.57
8 BCRH 6.59
8 BCRX 8.65
8 BCS 8.44
8 BCSF 19.6
8 BCTF 15.0
8 BCX 7.95
8 BDC 52.3
8 BDGE 30.63
8 BDJ 8.32
8 BDN 15.27
8 BDSI 4.45
8 BDX 242.63
8 BE 9.25
8 BEAT 69.05
8 BECN 36.51
8 BEDU 10.21
8 BEL 24.9
8 BELFB 22.68
8 BEN 29.26
8 BERY 50.5
8 BF.A 46.46
8 BF.B 46.05
8 BFAM 113.65
8 BFR 13.4
8 BFS 53.43
8 BFST 23.21
8 BFZ 12.39
8 BG 54.3
8 BGCP 6.09
8 BGG 12.63
8 BGH 17.22
8 BGNE 124.63
8 BGR 11.64
8 BGS 26.1
8 BGSF 24.38
8 BH 128.52
8 BHB 23.65
8 BHBK 23.46
8 BHC 23.83
8 BHF 36.75
8 BHFAL 24.79
8 BHGE 23.81
8 BHK 12.92
8 BHLB 28.0
8 BHP 50.12
8 BHR 10.94
8 BHVN 38.59
8 BIB 51.33
8 BIBL 25.32
8 BICK 27.24
8 BID 38.83
8 BIDU 168.51
8 BIF 10.64
8 BIG 30.87
8 BIIB 326.95
8 BILI 18.04
8 BIO 242.57
8 BIOC 1.96
8 BIOL 1.7
8 BIOS 3.58
8 BIP 38.5
8 BIQI 2.79
8 BIT 16.31
8 BITA 18.93
8 BIV 81.93
8 BJ 26.42
8 BJRI 51.8
8 BK 52.35
8 BKCC 6.12
8 BKD 8.15
8 BKE 17.22
8 BKEP 2.24
8 BKEPP 5.79
8 BKF 40.78
8 BKH 66.23
8 BKI 48.28
8 BKJ 13.37
8 BKLN 22.44
8 BKNG 1819.78
8 BKS 5.82
8 BKU 34.08
8 BL 44.6
8 BLBD 19.36
8 BLCM 3.11
8 BLD 48.5
8 BLDP 3.43
8 BLDR 12.76
8 BLFS 12.99
8 BLK 406.7
8 BLKB 69.74
8 BLL 51.49
8 BLMN 19.03
8 BLMT 32.92
8 BLNK 2.3
8 BLNKW 0.54
8 BLPH 0.68
8 BLRX 0.62
8 BLUE 128.42
8 BLW 14.16
8 BLX 18.62
8 BMA 56.16
8 BMCH 16.66
8 BMLP 47.2
8 BMO 73.76
8 BMRC 43.18
8 BMRN 94.8
8 BMS 48.12
8 BMTC 37.28
8 BMY 48.84
8 BNCL 15.53
8 BND 79.54
8 BNDX 54.69
8 BNED 5.68
8 BNFT 54.5
8 BNO 17.5
8 BNS 56.34
8 BOCH 10.97
8 BOE 10.21
8 BOH 77.87
8 BOKF 85.1
8 BOKFL 24.04
8 BOLD 23.28
8 BOMN 24.93
8 BOND 103.47
8 BOOM 34.6
8 BOOT 23.2
8 BOTZ 18.1
8 BOX 20.0
8 BOXL 2.49
8 BP 40.38
8 BPFH 11.72
8 BPI 7.88
8 BPL 30.39
8 BPMC 69.86
8 BPMP 16.4
8 BPMX 0.1
8 BPOP 55.52
8 BPR 17.87
8 BPRN 29.62
8 BPY 17.74
8 BR 99.75
8 BRC 43.83
8 BREW 16.23
8 BRFS 6.34
8 BRG 10.57
8 BRK.B 204.53
8 BRKL 14.93
8 BRKR 34.81
8 BRKS 30.36
8 BRO 26.67
8 BRS 3.71
8 BRSS 29.37
8 BRX 16.96
8 BRY 11.58
8 BRZU 36.48
8 BSBR 12.49
8 BSCO 20.25
8 BSCR 19.14
8 BSCS 20.1
8 BSD 12.62
8 BSET 19.01
8 BSIG 12.43
8 BSJL 24.34
8 BSJN 25.54
8 BSMX 7.37
8 BSRR 26.82
8 BSTC 64.06
8 BSTI 4.69
8 BSV 78.77
8 BSVN 15.33
8 BSX 37.19
8 BT 15.32
8 BTAI 5.56
8 BTE 1.69
8 BTG 3.03
8 BTI 34.35
8 BTU 36.0
8 BTX 1.35
8 BUD 74.64
8 BUI 20.39
8 BURL 169.85
8 BUSE 25.55
8 BV 14.43
8 BVN 15.39
8 BVXV 5.26
8 BW 0.49
8 BWA 40.32
8 BWB 11.18
8 BWFG 29.0
8 BWXT 45.98
8 BX 32.45
8 BXC 27.19
8 BXMT 34.13
8 BXP 129.3
8 BXP-B 24.8
8 BXS 29.18
8 BY 18.52
8 BYD 26.59
8 BZH 11.66
8 BZUN 34.19
8 C 63.56
8 C-L* 25.4
8 C-N 26.28
8 CAAP 6.96
8 CABO 864.0
8 CAC 39.96
8 CACC 410.0
8 CACI 158.86
8 CADC 4.56
8 CADE 19.06
8 CAG 21.49
8 CAH 48.7
8 CAI 24.36
8 CAKE 45.06
8 CAL 29.56
8 CALM 42.45
8 CALX 10.7
8 CAMP 14.11
8 CAMT 6.99
8 CANF 1.22
8 CAPL 17.55
8 CAPR 0.49
8 CAR 26.42
8 CARA 14.91
8 CARB 28.06
8 CARG 41.0
8 CARO 34.5
8 CARS 27.26
8 CART 8.0
8 CASA 11.67
8 CASH 24.01
8 CASI 3.43
8 CASS 51.2
8 CASY 129.43
8 CAT 128.69
8 CATB 5.97
8 CATC 75.95
8 CATM 27.92
8 CATO 14.83
8 CATS 11.91
8 CATY 37.39
8 CB 131.92
8 CBAY 8.73
8 CBB 8.17
8 CBD 26.05
8 CBIO 8.37
8 CBL 2.41
8 CBLK 15.3
8 CBM 44.39
8 CBMG 17.47
8 CBND 31.17
8 CBNK 11.46
8 CBOE 93.74
8 CBPO 78.05
8 CBRE 44.82
8 CBRL 166.0
8 CBS 49.26
8 CBSH 60.76
8 CBT 47.08
8 CBTX 31.92
8 CBU 60.39
8 CC 35.6
8 CCBG 23.72
8 CCC 10.45
8 CCCL 1.83
8 CCD 19.45
8 CCEP 46.01
8 CCF 96.18
8 CCI 115.46
8 CCJ 11.95
8 CCK 49.42
8 CCL 57.11
8 CCLP 2.54
8 CCMP 101.01
8 CCNE 25.47
8 CCOI 46.88
8 CCRN 9.42
8 CCS 21.7
8 CCU 27.0
8 CCXI 11.8
8 CDAY 39.74
8 CDE 4.95
8 CDEV 13.19
8 CDK 48.45
8 CDLX 16.93
8 CDMO 3.71
8 CDNA 26.29
8 CDNS 46.6
8 CDR 3.54
8 CDTX 2.86
8 CDW 82.25
8 CDXC 3.26
8 CDXS 17.54
8 CDZI 10.18
8 CE 96.94
8 CEA 30.75
8 CECO 12.61
8 CEF 12.87
8 CEI 0.47
8 CEIX 34.86
8 CEL 5.07
8 CELC 21.85
8 CELG 87.69
8 CEMI 6.98
8 CEN 8.18
8 CENT 39.13
8 CENTA 35.16
8 CENX 8.73
8 CEO 163.84
8 CEPU 10.24
8 CEQP 32.55
8 CERC 5.1
8 CERN 54.45
8 CERS 5.71
8 CET 26.05
8 CETV 3.01
8 CEV 11.46
8 CEVA 27.88
8 CF 42.72
8 CFBI 10.66
8 CFFI 49.63
8 CFFN 12.91
8 CFG 34.81
8 CFR 99.75
8 CFRX 0.5
8 CFX 24.7
8 CG 17.6
8 CGBD 14.8
8 CGC 48.82
8 CGIX 0.25
8 CGNX 43.76
8 CGO 11.54
8 CGW 33.1
8 CHAP 7.95
8 CHCI 1.94
8 CHCO 72.1
8 CHCT 32.4
8 CHD 63.43
8 CHDN 90.53
8 CHE 295.67
8 CHEF 32.24
8 CHEK 3.59
8 CHFC 44.43
8 CHFS 8.15
8 CHGG 34.56
8 CHGX 18.98
8 CHH 78.17
8 CHI 10.18
8 CHK 2.9
8 CHKP 109.45
8 CHL 52.21
8 CHMA 3.6
8 CHMG 42.37
8 CHN 18.9
8 CHRA 7.26
8 CHRS 12.7
8 CHRW 85.35
8 CHS 5.74
8 CHSCP 28.96
8 CHSP 27.82
8 CHTR 290.04
8 CHU 11.38
8 CHUY 21.7
8 CHY 10.95
8 CI 198.05
8 CIA 7.3
8 CIB 43.32
8 CIBR 25.39
8 CIEN 37.1
8 CIFS 0.98
8 CIG 3.7
8 CIM 18.96
8 CIM-D 24.88
8 CINF 79.71
8 CIO 11.45
8 CIR 26.0
8 CISN 11.93
8 CIT 46.67
8 CIVB 18.89
8 CIVI 17.71
8 CIZN 21.65
8 CJ 15.55
8 CJJD 2.08
8 CKH 41.52
8 CKPT 3.75
8 CL 63.88
8 CLAR 11.03
8 CLB 67.47
8 CLBS 4.98
8 CLCT 13.43
8 CLD 0.39
8 CLDR 13.0
8 CLDT 20.05
8 CLDX 0.39
8 CLF 10.79
8 CLGN 5.9
8 CLGX 35.9
8 CLH 58.75
8 CLI 20.26
8 CLIR 1.28
8 CLLS 16.5
8 CLNC 16.32
8 CLNE 1.88
8 CLNY 5.85
8 CLNY-H 20.31
8 CLNY-J 20.39
8 CLR 46.44
8 CLRO 1.98
8 CLS 9.74
8 CLSD 1.13
8 CLVS 24.09
8 CLW 33.29
8 CLWT 3.04
8 CLX 145.48
8 CLXT 12.54
8 CM 84.02
8 CMA 81.99
8 CMC 17.33
8 CMCM 6.48
8 CMCO 35.16
8 CMCSA 35.54
8 CMD 79.54
8 CME 181.78
8 CMG 531.67
8 CMI 145.85
8 CMLS 12.0
8 CMO 7.24
8 CMP 51.6
8 CMPR 115.97
8 CMRX 2.31
8 CMS 51.0
8 CMTL 24.56
8 CNA 45.24
8 CNAT 2.3
8 CNBKA 76.4
8 CNC 129.22
8 CNCE 14.08
8 CNDT 12.47
8 CNET 1.58
8 CNHI 10.08
8 CNI 83.07
8 CNK 40.09
8 CNMD 68.17
8 CNNE 18.63
8 CNO 17.61
8 CNOB 20.05
8 CNP 30.09
8 CNQ 27.1
8 CNSL 10.34
8 CNTY 7.78
8 CNX 13.53
8 CNXM 17.42
8 CNXN 31.94
8 CODA 6.28
8 CODI-B 20.3
8 CODX 2.49
8 COF 80.14
8 COG 25.47
8 COHR 115.05
8 COHU 17.63
8 COKE 212.22
8 COLB 36.7
8 COLD 28.77
8 COLL 15.77
8 COLM 88.0
8 COMM 20.85
8 COMT 32.26
8 CONE 53.08
8 CONN 20.64
8 COO 276.01
8 COOP 14.94
8 COP 65.43
8 COR 97.18
8 CORR 35.66
8 CORT 11.7
8 COST 210.06
8 COT 14.97
8 COTY 7.16
8 COUP 79.09
8 COWN 15.57
8 CP 206.27
8 CPA 93.75
8 CPB 34.9
8 CPE 8.17
8 CPF 28.99
8 CPG 2.98
8 CPHC 15.07
8 CPIX 5.53
8 CPK 89.43
8 CPLP 2.17
8 CPRI 42.59
8 CPRT 49.71
8 CPRX 2.41
8 CPS 74.07
8 CPSI 26.01
8 CPST 0.85
8 CPT 96.66
8 CPTA 8.19
8 CQP 40.59
8 CQQQ 43.56
8 CR 82.81
8 CRAI 42.13
8 CRAY 21.52
8 CRBP 7.15
8 CRC 20.32
8 CRCM 22.91
8 CREE 49.18
8 CREG 1.12
8 CRF 11.68
8 CRI 83.94
8 CRIS 1.14
8 CRL 121.29
8 CRM 146.9
8 CRMD 1.89
8 CRMT 70.39
8 CRNT 4.24
8 CRNX 24.32
8 CRON 18.9
8 CROX 28.42
8 CRR 4.34
8 CRS 44.45
8 CRSP 31.98
8 CRT 12.21
8 CRTO 24.2
8 CRUS 38.15
8 CRVL 61.91
8 CRY 26.99
8 CRZO 12.18
8 CS 12.35
8 CSBR 11.23
8 CSCO 46.27
8 CSFL 24.62
8 CSGP 377.8
8 CSGS 34.99
8 CSII 29.56
8 CSIQ 20.85
8 CSL 106.6
8 CSLT 2.73
8 CSOD 54.91
8 CSPI 9.74
8 CSQ 11.7
8 CSTE 14.8
8 CSTM 8.13
8 CSU 7.1
8 CSV 19.67
8 CSWC 21.62
8 CSWI 50.9
8 CSX 65.9
8 CTAC 9.72
8 CTAS 185.27
8 CTB 34.07
8 CTBB 20.31
8 CTBI 41.03
8 CTIC 1.18
8 CTL 14.92
8 CTLT 36.43
8 CTMX 16.17
8 CTR 9.78
8 CTRC 3.85
8 CTRE 22.07
8 CTRL 19.53
8 CTRN 20.59
8 CTRP 31.98
8 CTRV 0.3
8 CTS 27.62
8 CTSH 69.28
8 CTSO 7.34
8 CTT 8.9
8 CTWS 66.91
8 CTXR 0.99
8 CTXRW 0.3
8 CTXS 100.82
8 CTY 19.78
8 CUB 63.39
8 CUBE 30.6
8 CUBI 20.18
8 CUE 5.08
8 CUI 1.58
8 CUK 56.31
8 CULP 18.39
8 CURE 50.83
8 CURO 12.52
8 CUTR 13.82
8 CUZ 8.85
8 CVA 15.73
8 CVBF 22.22
8 CVCO 155.93
8 CVCY 19.75
8 CVE 8.02
8 CVEO 2.27
8 CVGI 7.3
8 CVGW 81.82
8 CVI 40.18
8 CVIA 4.75
8 CVLT 64.89
8 CVLY 22.11
8 CVM 2.88
8 CVNA 37.07
8 CVRS 1.2
8 CVS 66.12
8 CVTI 24.08
8 CVX 112.29
8 CW 113.39
8 CWAI 24.57
8 CWB 49.75
8 CWEN 15.03
8 CWH 14.19
8 CWK 16.4
8 CWST 29.86
8 CWT 46.51
8 CX 5.27
8 CXO 119.21
8 CXP 21.6
8 CXSE 67.1
8 CXW 19.56
8 CY 13.86
8 CYBE 20.47
8 CYBR 86.37
8 CYD 16.52
8 CYH 3.72
8 CYOU 19.89
8 CYRX 10.0
8 CYTK 6.96
8 CYTR 0.56
8 CYTX 0.31
8 CZNC 24.85
8 CZR 8.99
8 CZWI 11.5
8 CZZ 10.58
8 D 69.19
8 DAKT 7.53
8 DAL 49.92
8 DAN 17.49
8 DAR 21.22
8 DATA 126.18
8 DAVA 24.02
8 DAVE 4.44
8 DB 9.21
8 DBA 16.95
8 DBC 15.6
8 DBD 4.12
8 DBEF 29.56
8 DBEU 26.66
8 DBVT 6.57
8 DBX 23.64
8 DCAR 0.38
8 DCF 8.37
8 DCI 46.74
8 DCIX 0.81
8 DCP 33.89
8 DCPH 25.93
8 DCUD 47.13
8 DD-B 99.96
8 DDD 12.19
8 DDLS 29.11
8 DDM 42.59
8 DDS 66.85
8 DE 161.79
8 DEA 17.9
8 DECK 125.99
8 DEI 37.57
8 DELL 47.59
8 DELT 1.17
8 DEM 43.34
8 DEMG 24.78
8 DENN 17.51
8 DEO 144.54
8 DERM 6.58
8 DESP 14.83
8 DEST 2.99
8 DF 4.05
8 DFEN 41.29
8 DFIN 14.42
8 DFNL 22.04
8 DFRG 7.76
8 DFS 67.28
8 DG 115.01
8 DGAZ 89.45
8 DGII 11.36
8 DGL 40.31
8 DGLD 43.95
8 DGRO 34.8
8 DGS 45.27
8 DGX 86.6
8 DHI 36.43
8 DHIL 155.52
8 DHR 108.31
8 DHT 4.03
8 DIA 248.31
8 DIN 76.31
8 DIS 109.35
8 DISCA 26.52
8 DISCK 24.88
8 DISH 29.27
8 DJP 22.5
8 DJPY 23.03
8 DK 32.23
8 DKS 34.98
8 DLB 60.54
8 DLBS 18.33
8 DLNG 2.82
8 DLPH 17.64
8 DLR 107.43
8 DLR-H 25.33
8 DLTH 22.91
8 DLTR 95.77
8 DLX 47.59
8 DMLP 16.65
8 DMRC 19.11
8 DNB 144.59
8 DNBF 35.62
8 DNKN 68.41
8 DNLI 18.7
8 DNOW 13.61
8 DNR 2.08
8 DO 10.95
8 DOC 17.91
8 DOCU 48.52
8 DOD 23.87
8 DOG 57.56
8 DOMO 25.62
8 DOOR 54.68
8 DORM 85.87
8 DOV 87.96
8 DOVA 7.65
8 DOX 55.25
8 DPLO 13.36
8 DPW 0.09
8 DPZ 276.07
8 DQ 35.76
8 DRAD 0.7
8 DRE 29.78
8 DRH 10.04
8 DRI 105.61
8 DRIP 10.81
8 DRNA 9.77
8 DRQ 37.67
8 DRRX 0.59
8 DRUA 23.98
8 DRV 8.02
8 DRYS 5.14
8 DS 4.11
8 DSLV 26.05
8 DSPG 12.4
8 DSU 10.35
8 DSW 26.95
8 DSX 2.92
8 DTE 114.78
8 DTEA 1.53
8 DTEC 26.58
8 DTLA- 20.98
8 DTW 23.96
8 DTY 26.59
8 DTYS 19.9
8 DUK 85.69
8 DUKB 24.95
8 DUST 20.29
8 DVA 55.85
8 DVAX 10.82
8 DVN 27.3
8 DVOL 19.07
8 DVY 93.5
8 DVYL 62.27
8 DWDP 59.0
8 DWT 9.09
8 DWX 36.84
8 DX 6.06
8 DXB 24.93
8 DXC 62.62
8 DXCM 141.91
8 DXD 30.99
8 DXJ 49.87
8 DXLG 2.51
8 DXPE 31.51
8 DXR 15.06
8 DY 56.92
8 E 33.37
8 EA 88.06
8 EAD 7.61
8 EAE 23.28
8 EAF 12.78
8 EAGLW 1.28
8 EARS 0.43
8 EAT 41.44
8 EB 31.0
8 EBAY 33.45
8 EBAYL 26.23
8 EBF 20.02
8 EBIX 56.03
8 EBR 9.87
8 EBR.B 10.49
8 EBS 60.22
8 EBSB 15.78
8 EBTC 31.66
8 EC 18.24
8 ECA 6.91
8 ECH 45.55
8 ECHO 23.86
8 ECL 155.25
8 ECOL 62.58
8 ECOM 10.56
8 ECOR 6.19
8 ECPG 28.98
8 ECR 1.16
8 ED 75.61
8 EDC 77.5
8 EDGE 0.43
8 EDI 12.48
8 EDIT 21.31
8 EDIV 32.1
8 EDN 28.25
8 EDNT 4.86
8 EDU 75.11
8 EDUC 7.86
8 EDZ 47.19
8 EE 51.33
8 EEFT 114.45
8 EELV 24.09
8 EEM 42.1
8 EEMV 58.38
8 EEX 13.99
8 EFA 62.27
8 EFAV 69.36
8 EFC 16.34
8 EFII 25.41
8 EFL 8.87
8 EFSC 44.68
8 EFV 47.95
8 EFX 105.43
8 EGAN 7.17
8 EGBN 55.98
8 EGHT 17.17
8 EGLE 4.1
8 EGO 2.84
8 EGOV 14.23
8 EGP 102.52
8 EGRX 41.36
8 EGY 1.86
8 EHC 67.24
8 EHTH 58.44
8 EIDO 26.72
8 EIDX 11.88
8 EIG 41.92
8 EIGI 7.95
8 EIGR 13.93
8 EIV 11.68
8 EIX 55.43
8 EKSO 1.83
8 EL 132.53
8 ELAN 30.53
8 ELC 24.01
8 ELGX 0.75
8 ELLI 72.81
8 ELOX 11.03
8 ELP 9.66
8 ELS 103.9
8 ELY 16.13
8 EMB 107.26
8 EMCI 32.13
8 EMD 13.49
8 EME 64.22
8 EMES 2.9
8 EMKR 4.4
8 EMLC 34.16
8 EMLP 23.28
8 EMN 81.86
8 EMO 9.7
8 EMR 64.64
8 ENB 36.41
8 ENBL 15.52
8 ENDP 9.4
8 ENIA 10.12
8 ENIC 5.26
8 ENJ 24.02
8 ENLC 11.0
8 ENPH 7.16
8 ENR 45.53
