hour stock vwap
6 AI 8.62
6 AIF 14.39
6 AIG 42.42
6 AIG+ 7.06
6 AIMC 29.46
6 AIMT 22.25
6 AIN 68.23
6 AINC 61.24
6 AINV 14.75
6 AIR 36.88
6 AIRG 10.82
6 AIT 58.26
6 AIV 49.51
6 AIZ 95.44
6 AJG 72.35
6 AJRD 38.85
6 AKAM 63.95
6 AKAO 1.69
6 AKBA 5.55
6 AKCA 27.81
6 AKER 1.17
6 AKG 0.74
6 AKR 28.31
6 AKRX 4.09
6 AKS 2.89
6 AKTS 7.26
6 AKTX 2.0
6 AL 37.75
6 ALB 79.11
6 ALBO 23.39
6 ALCO 30.47
6 ALD 44.08
6 ALDR 12.82
6 ALDX 8.45
6 ALE 75.32
6 ALG 86.34
6 ALGN 223.27
6 ALGT 124.92
6 ALK 64.49
6 ALKS 32.21
6 ALL 87.0
6 ALL-A 25.5
6 ALLE 85.18
6 ALLK 39.32
6 ALLO 29.49
6 ALLY 26.49
6 ALNY 78.62
6 ALO 0.81
6 ALRM 61.62
6 ALRN 1.06
6 ALSK 1.94
6 ALSN 48.93
6 ALT 3.0
6 ALTM 8.08
6 ALTR 30.95
6 ALV 78.03
6 ALXN 118.55
6 ALYA 2.83
6 AM 26.35
6 AMAG 15.4
6 AMAL 19.15
6 AMAT 38.8
6 AMBA 37.53
6 AMBC 18.54
6 AMC 14.1
6 AMCN 0.56
6 AMCX 61.61
6 AMD 22.27
6 AME 71.92
6 AMED 129.16
6 AMEH 19.16
6 AMG 104.36
6 AMGN 181.18
6 AMGP 13.93
6 AMH 22.13
6 AMH-D 24.72
6 AMH-E 23.84
6 AMID 4.07
6 AMJ 25.2
6 AMJL 14.4
6 AMKR 7.8
6 AMLP 9.89
6 AMMA 0.17
6 AMN 64.07
6 AMOT 41.52
6 AMP 118.94
6 AMPH 22.08
6 AMR 0.98
6 AMRC 14.9
6 AMRK 13.09
6 AMRN 17.0
6 AMRS 2.93
6 AMRX 12.03
6 AMSC 12.85
6 AMSF 59.03
6 AMSWA 11.05
6 AMT 170.24
6 AMTB 14.12
6 AMTBB 12.1
6 AMTD 55.63
6 AMWD 66.94
6 AMX 15.68
6 AMZA 5.88
6 AMZN 1644.55
6 AN 37.29
6 ANAB 63.73
6 ANAT 137.54
6 ANDE 34.57
6 ANDX 35.69
6 ANET 206.83
6 ANF 21.23
6 ANGI 16.2
6 ANGL 27.91
6 ANGO 20.67
6 ANH 4.47
6 ANIK 37.35
6 ANIP 53.51
6 ANSS 160.22
6 ANTM 300.65
6 AOA 51.12
6 AOBC 11.98
6 AOD 8.09
6 AOM 36.69
6 AON 153.4
6 AOR 42.9
6 AOS 47.26
6 AOSL 11.61
6 APA 33.11
6 APAM 22.65
6 APC 47.07
6 APD 163.3
6 APDN 0.48
6 APEI 29.27
6 APH 86.99
6 APHA 7.69
6 APHB 0.25
6 APLE 16.19
6 APLS 13.11
6 APM 12.39
6 APO 27.63
6 APOG 33.4
6 APPF 60.11
6 APPN 31.58
6 APPS 2.23
6 APRN 1.48
6 APTO 1.98
6 APTV 72.78
6 APTX 5.34
6 APU 30.18
6 APY 34.06
6 APYX 8.68
6 AQB 2.14
6 AQMS 2.18
6 AQNA 26.01
6 AQST 7.2
6 AQUA 10.57
6 AR 10.33
6 ARA 11.97
6 ARAV 3.77
6 ARAY 4.37
6 ARC 2.22
6 ARCB 40.31
6 ARCC 16.19
6 ARCE 25.19
6 ARCH 86.1
6 ARCO 8.79
6 ARCT 5.17
6 ARD 11.75
6 ARDX 2.06
6 ARE 129.2
6 ARES 20.77
6 ARGO 65.01
6 ARGT 27.44
6 ARGX 101.87
6 ARI 17.99
6 ARKK 41.53
6 ARKQ 32.0
6 ARKW 47.74
6 ARLO 6.94
6 ARLP 19.5
6 ARMK 32.43
6 ARNA 44.16
6 ARNC 18.61
6 AROC 9.54
6 AROW 30.95
6 ARPO 4.0
6 ARR 21.18
6 ARRS 31.29
6 ARRY 18.19
6 ARTNA 34.71
6 ARVN 17.32
6 ARW 74.87
6 ARWR 13.29
6 ASA 10.0
6 ASB 22.08
6 ASC 5.63
6 ASFI 4.25
6 ASG 4.86
6 ASGN 61.2
6 ASH 76.67
6 ASHR 23.72
6 ASIX 30.88
6 ASMB 21.42
6 ASML 174.21
6 ASNA 2.45
6 ASND 70.19
6 ASNS 2.71
6 ASPS 22.76
6 ASR 180.18
6 ASRT 4.2
6 ASTE 36.16
6 ASUR 5.44
6 ASX 3.88
6 ASYS 4.85
6 AT 2.47
6 ATAX 6.48
6 ATEC 1.53
6 ATEN 6.58
6 ATGE 48.76
6 ATH 42.41
6 ATHM 71.0
6 ATHN 134.56
6 ATHX 1.59
6 ATI 26.63
6 ATKR 22.1
6 ATLO 25.31
6 ATNI 73.22
6 ATNM 0.56
6 ATNX 11.24
6 ATO 95.09
6 ATR 98.27
6 ATRA 34.81
6 ATRC 29.8
6 ATRI 776.9
6 ATRO 30.74
6 ATRS 2.97
6 ATSG 23.63
6 ATTO 3.84
6 ATTU 24.36
6 ATU 22.53
6 ATUS 18.65
6 ATVI 45.64
6 ATXI 5.99
6 AU 13.58
6 AUDC 14.73
6 AUMN 0.34
6 AUO 3.95
6 AUPH 6.33
6 AUTL 27.61
6 AUY 2.69
6 AVA 41.33
6 AVAL 6.76
6 AVAV 74.8
6 AVB 191.12
6 AVCO 5.51
6 AVD 17.1
6 AVEO 1.76
6 AVGO 268.5
6 AVGR 0.33
6 AVK 13.9
6 AVLR 39.55
6 AVNS 44.67
6 AVNW 13.8
6 AVP 1.93
6 AVRO 12.93
6 AVT 40.66
6 AVX 17.49
6 AVXL 1.82
6 AVY 103.26
6 AVYA 16.54
6 AWF 11.29
6 AWI 66.22
6 AWK 93.39
6 AWP 5.69
6 AWR 65.42
6 AWSM 2.69
6 AX 30.47
6 AXAS 1.21
6 AXDX 18.43
6 AXE 59.82
6 AXGN 16.06
6 AXJL 65.12
6 AXL 14.45
6 AXNX 14.25
6 AXO 25.14
6 AXON 1.01
6 AXP 101.15
6 AXS 55.22
6 AXSM 8.06
6 AXTA 26.01
6 AXTI 3.95
6 AY 18.34
6 AYI 119.11
6 AYR 20.59
6 AYX 69.67
6 AZN 35.97
6 AZO 842.15
6 AZPN 95.06
6 AZRE 10.94
6 AZRX 2.06
6 AZUL 28.42
6 AZZ 43.92
6 BA 388.62
6 BABA 165.34
6 BABY 33.34
6 BAC 29.28
6 BAC-B 26.09
6 BAC-C 26.32
6 BAC-E 21.35
6 BAC-Y 25.77
6 BAH 48.18
6 BAK 27.9
6 BAM 41.96
6 BAND 44.0
6 BANF 53.66
6 BANR 54.77
6 BAP 236.86
6 BATRA 26.93
6 BATRK 26.77
6 BAX 71.0
6 BB 8.04
6 BBBY 14.59
6 BBCP 8.14
6 BBD 11.33
6 BBDC 9.84
6 BBEU 22.56
6 BBGI 4.71
6 BBJP 22.34
6 BBL 43.81
6 BBN 21.65
6 BBRE 79.98
6 BBT 49.25
6 BBT-E 25.15
6 BBT-H 25.94
6 BBVA 6.03
6 BBX 6.13
6 BBY 58.7
6 BC 50.37
6 BC-A 25.33
6 BCBP 11.48
6 BCC 26.68
6 BCE 42.93
6 BCEI 23.24
6 BCLI 3.68
6 BCML 21.86
6 BCO 71.82
6 BCOR 28.9
6 BCPC 82.06
6 BCRX 8.62
6 BCS 8.45
6 BCSF 19.79
6 BCX 7.91
6 BDC 52.65
6 BDCL 13.49
6 BDGE 30.8
6 BDJ 8.34
6 BDN 15.24
6 BDSI 4.5
6 BDX 243.17
6 BDXA 60.89
6 BE 9.3
6 BEAT 69.26
6 BECN 36.5
6 BEDU 10.21
6 BEL 24.89
6 BELFB 22.53
6 BEN 29.34
6 BEP 29.12
6 BERY 50.51
6 BF.A 46.63
6 BF.B 46.15
6 BFAM 114.01
6 BFIN 15.16
6 BFR 13.37
6 BFS 53.51
6 BFST 23.14
6 BG 54.19
6 BGCP 6.13
6 BGG 12.43
6 BGH 17.17
6 BGNE 122.33
6 BGS 26.51
6 BGSF 24.01
6 BGX 14.87
6 BGY 5.37
6 BH 131.54
6 BHB 23.67
6 BHC 23.88
6 BHE 24.64
6 BHF 36.85
6 BHFAL 24.77
6 BHGE 23.81
6 BHLB 27.88
6 BHP 49.95
6 BHR 10.92
6 BHR-B 18.0
6 BHVN 38.51
6 BIB 50.83
6 BICK 27.19
6 BID 38.91
6 BIDU 166.42
6 BIG 31.29
6 BIIB 322.72
6 BILI 17.96
6 BIO 242.51
6 BIOC 1.81
6 BIOL 1.67
6 BIOS 3.56
6 BIT 16.32
6 BITA 18.78
6 BIV 81.93
6 BIZD 15.8
6 BJ 26.5
6 BJRI 52.26
6 BK 52.44
6 BK-C 24.3
6 BKCC 6.12
6 BKD 8.03
6 BKE 17.3
6 BKEP 2.24
6 BKEPP 5.72
6 BKF 40.78
6 BKH 66.29
6 BKI 48.57
6 BKLN 22.44
6 BKNG 1812.46
6 BKS 5.84
6 BKT 5.82
6 BKU 34.16
6 BKYI 1.37
6 BL 44.75
6 BLBD 19.55
6 BLCN 21.32
6 BLD 48.64
6 BLDP 3.53
6 BLDR 12.8
6 BLE 14.0
6 BLFS 13.1
6 BLIN 0.26
6 BLK 406.88
6 BLKB 69.43
6 BLL 51.66
6 BLMN 19.11
6 BLMT 33.11
6 BLNK 2.2
6 BLPH 0.68
6 BLRX 0.63
6 BLUE 126.92
6 BLV 88.09
6 BLX 18.64
6 BMA 56.86
6 BMCH 16.69
6 BMI 51.71
6 BMO 73.8
6 BMRC 43.62
6 BMRN 94.26
6 BMS 48.2
6 BMY 48.65
6 BNCL 15.52
6 BND 79.55
6 BNDW 75.3
6 BNDX 54.69
6 BNFT 54.35
6 BNS 56.48
6 BNSO 2.4
6 BOCH 10.98
6 BOE 10.21
6 BOH 77.99
6 BOKF 85.43
6 BOLD 22.94
6 BOND 103.47
6 BOOM 34.68
6 BOOT 23.23
6 BOUT 18.9
6 BOX 19.89
6 BOXL 2.56
6 BP 40.43
6 BPI 7.85
6 BPL 30.2
6 BPMC 69.52
6 BPMP 16.18
6 BPMX 0.1
6 BPOP 55.34
6 BPOPN 25.71
6 BPR 17.89
6 BPRAP 23.12
6 BPRN 29.77
6 BPT 23.72
6 BPTH 2.04
6 BPY 17.77
6 BR 99.65
6 BRC 43.73
6 BREW 16.26
6 BRFS 6.37
6 BRG 10.4
6 BRG-A 25.36
6 BRK.B 204.85
6 BRKL 14.83
6 BRKR 34.6
6 BRKS 30.19
6 BRO 26.66
6 BRS 3.65
6 BRSS 29.1
6 BRX 17.03
6 BRY 11.58
6 BRZU 36.61
6 BSAC 31.84
6 BSBR 12.51
6 BSCO 20.25
6 BSCP 19.98
6 BSCS 20.11
6 BSET 19.15
6 BSGM 4.33
6 BSIG 12.41
6 BSMX 7.4
6 BSRR 26.98
6 BST 30.07
6 BSTC 64.59
6 BSTI 4.68
6 BSV 78.78
6 BSVN 15.25
6 BSX 37.2
6 BT 15.35
6 BTAI 5.56
6 BTE 1.66
6 BTG 3.02
6 BTI 34.29
6 BTT 21.7
6 BTU 35.7
6 BTX 1.48
6 BTZ 11.76
6 BUD 74.5
6 BUI 20.4
6 BURL 169.31
6 BUSE 25.86
6 BV 14.53
6 BVN 15.51
6 BW 0.49
6 BWA 40.17
6 BWB 11.24
6 BWFG 28.81
6 BWXT 45.75
6 BX 32.81
6 BXC 27.32
6 BXG 12.89
6 BXMT 34.17
6 BXMX 12.86
6 BXP 129.7
6 BXS 29.09
6 BY 18.69
6 BYD 26.39
6 BZH 11.54
6 BZUN 34.49
6 C 63.31
6 C-J 26.75
6 C-K 26.73
6 C-N 26.28
6 C-S 26.19
6 CAAP 7.01
6 CABO 865.89
6 CAC 40.04
6 CACC 406.92
6 CACG 28.72
6 CACI 157.39
6 CADE 19.02
6 CAE 21.28
6 CAG 21.5
6 CAH 48.89
6 CAI 24.5
6 CAJ 28.8
6 CAKE 45.31
6 CAL 29.56
6 CALA 4.24
6 CALM 42.65
6 CALX 10.65
6 CAMP 14.1
6 CAMT 6.99
6 CANE 7.41
6 CANF 1.21
6 CAPL 17.24
6 CAR 26.28
6 CARA 14.87
6 CARB 27.9
6 CARG 40.64
6 CARO 35.04
6 CARS 27.8
6 CASA 11.74
6 CASH 23.73
6 CASI 3.32
6 CASM 1.69
6 CASS 51.29
6 CASY 129.32
6 CAT 127.69
6 CATB 5.98
6 CATM 28.12
6 CATO 14.99
6 CATS 12.06
6 CATY 37.37
6 CB 131.85
6 CBAN 15.42
6 CBAT 1.09
6 CBAY 8.62
6 CBB 8.34
6 CBD 25.94
6 CBH 8.79
6 CBIO 8.34
6 CBL 2.42
6 CBL-D 14.49
6 CBL-E 12.99
6 CBLI 1.62
6 CBLK 15.49
6 CBM 44.27
6 CBMG 17.08
6 CBOE 94.52
6 CBPO 78.0
6 CBPX 25.6
6 CBRE 44.56
6 CBRL 166.77
6 CBS 49.21
6 CBSH 60.93
6 CBT 47.43
6 CBTX 31.89
6 CBU 60.47
6 CC 35.53
6 CCBG 23.63
6 CCC 10.4
6 CCCL 1.82
6 CCEP 46.17
6 CCF 96.3
6 CCI 115.66
6 CCIH 1.18
6 CCJ 11.83
6 CCK 49.47
6 CCL 56.96
6 CCM 3.16
6 CCMP 100.25
6 CCNE 25.74
6 CCOI 46.87
6 CCR 18.3
6 CCRC 11.25
6 CCRN 9.36
6 CCS 21.91
6 CCU 27.09
6 CCXI 11.6
6 CDAY 39.61
6 CDE 4.93
6 CDEV 13.16
6 CDK 49.16
6 CDLX 17.42
6 CDMO 3.69
6 CDNA 26.44
6 CDNS 46.48
6 CDR 3.54
6 CDR-B 24.3
6 CDTX 2.81
6 CDW 82.42
6 CDXC 3.24
6 CDXS 17.57
6 CDZI 10.13
6 CE 96.52
6 CECO 12.62
6 CEI 0.46
6 CEIX 35.09
6 CELC 21.8
6 CELG 87.52
6 CELGZ 0.9
6 CEMB 48.87
6 CENT 38.87
6 CENTA 35.04
6 CENX 8.83
6 CEO 164.88
6 CEQP 32.49
6 CERN 54.51
6 CERS 5.74
6 CETV 3.01
6 CETX 0.77
6 CEVA 27.79
6 CEY 24.58
6 CF 42.81
6 CFFI 50.4
6 CFFN 12.94
6 CFG 34.85
6 CFG-D 25.43
6 CFMS 0.54
6 CFO 44.73
6 CFR 99.9
6 CFRX 0.5
6 CFX 24.77
6 CG 17.67
6 CGBD 14.71
6 CGC 49.17
6 CGIX 0.25
6 CGNX 43.55
6 CGO 11.55
6 CHAP 7.9
6 CHCO 72.37
6 CHCT 32.35
6 CHD 63.75
6 CHDN 90.7
6 CHE 295.79
6 CHEF 32.64
6 CHEK 3.89
6 CHFC 45.09
6 CHFS 8.31
6 CHGG 34.43
6 CHH 78.23
6 CHI 10.18
6 CHK 2.88
6 CHKP 110.77
6 CHL 52.25
6 CHMI 18.52
6 CHN 18.86
6 CHNR 1.69
6 CHRA 7.47
6 CHRS 12.77
6 CHRW 86.74
6 CHS 5.78
6 CHSCL 27.6
6 CHSCM 25.84
6 CHSCN 26.66
6 CHSCO 27.73
6 CHSCP 28.98
6 CHSP 27.96
6 CHTR 290.44
6 CHU 11.37
6 CHUY 21.72
6 CI 196.6
6 CIA 7.33
6 CIB 43.18
6 CIBR 25.35
6 CIDM 1.0
6 CIEN 37.3
6 CIFS 1.01
6 CIG 3.69
6 CIGI 61.57
6 CII 15.12
6 CIM 18.95
6 CIM-D 24.88
6 CINF 79.52
6 CIO 11.4
6 CIR 26.04
6 CISN 12.01
6 CIT 46.63
6 CIVB 18.87
6 CIVI 17.69
6 CIZN 21.32
6 CJ 15.55
6 CJJD 2.1
6 CKH 41.62
6 CKPT 3.6
6 CL 64.1
6 CLAR 11.19
6 CLB 67.41
6 CLBK 14.72
6 CLCT 13.51
6 CLD 0.38
6 CLDR 12.92
6 CLDT 20.22
6 CLDX 0.37
6 CLF 10.7
6 CLGX 35.91
6 CLH 58.59
6 CLI 20.38
6 CLLS 16.51
6 CLM 11.95
6 CLMT 3.37
6 CLNC 16.32
6 CLNE 1.88
6 CLNY 5.88
6 CLNY-G 21.75
6 CLNY-H 20.31
6 CLNY-J 20.32
6 CLPR 12.89
6 CLPS 6.08
6 CLR 46.24
6 CLRB 1.97
6 CLRO 1.94
6 CLS 9.72
6 CLSN 2.12
6 CLVS 24.61
6 CLW 33.4
6 CLX 146.35
6 CLXT 12.43
6 CM 84.38
6 CMA 82.11
6 CMBS 50.44
6 CMC 17.31
6 CMCM 6.66
6 CMCO 34.44
6 CMCSA 35.42
6 CMD 79.93
6 CME 181.57
6 CMG 530.19
6 CMI 145.92
6 CMO 7.25
6 CMP 51.68
6 CMPR 117.98
6 CMRE 5.03
6 CMRX 2.26
6 CMS 51.23
6 CMSC 25.55
6 CMTA 12.81
6 CMTL 24.76
6 CNA 45.26
6 CNAT 2.24
6 CNBKA 76.49
6 CNC 130.46
6 CNCE 13.77
6 CNDT 12.48
6 CNET 1.51
6 CNHI 10.07
6 CNI 83.29
6 CNK 40.24
6 CNMD 68.05
6 CNNE 18.53
6 CNO 17.53
6 CNOB 20.08
6 CNP 30.2
6 CNP-B 52.76
6 CNQ 27.05
6 CNS 37.16
6 CNSL 10.33
6 CNST 6.76
6 CNTY 7.73
6 CNX 13.45
6 CNXM 17.35
6 CNXN 31.94
6 CODA 6.15
6 CODI 14.57
6 CODX 2.56
6 COF 80.08
6 COF-F 26.16
6 COF-P 25.2
6 COG 25.64
6 COHR 112.45
6 COHU 17.53
6 COKE 212.85
6 COLB 36.74
6 COLD 28.73
6 COLL 15.65
6 COLM 87.47
6 COMM 20.98
6 COMT 32.31
6 CONE 53.55
6 CONN 21.42
6 COO 275.06
6 COOP 15.03
6 COP 65.47
6 COR 97.77
6 CORE 27.77
6 CORR 35.48
6 CORT 11.49
6 CORV 3.57
6 COST 210.55
6 COT 15.01
6 COTY 7.23
6 COUP 79.19
6 COWN 15.42
6 CP 206.81
6 CPA 94.33
6 CPB 34.82
6 CPE 8.18
6 CPF 29.0
6 CPG 2.96
6 CPIX 5.36
6 CPL 17.13
6 CPLP 2.22
6 CPRI 42.55
6 CPRT 49.76
6 CPRX 2.4
6 CPS 73.65
6 CPSI 26.07
6 CPT 96.57
6 CPTA 8.31
6 CQP 40.38
6 CQQQ 43.5
6 CR 82.74
6 CRAI 41.88
6 CRAY 21.5
6 CRBP 6.95
6 CRC 20.28
6 CRCM 23.21
6 CREE 48.39
6 CREG 1.1
6 CRF 11.68
6 CRH 28.82
6 CRI 84.22
6 CRK 5.94
6 CRL 121.13
6 CRM 146.45
6 CRMD 1.88
6 CRMT 70.19
6 CRNT 4.24
6 CRNX 24.75
6 CRON 18.99
6 CROX 28.68
6 CRR 4.32
6 CRS 44.27
6 CRSP 31.65
6 CRTO 24.34
6 CRUS 38.0
6 CRVS 3.78
6 CRY 27.14
6 CRZO 12.02
6 CS 12.38
6 CSBR 11.13
6 CSCO 46.19
6 CSF 40.45
6 CSFL 24.64
6 CSGP 377.29
6 CSGS 34.96
6 CSII 29.06
6 CSIQ 20.78
6 CSL 106.67
6 CSLT 2.66
6 CSOD 54.95
6 CSTE 14.8
6 CSTM 8.13
6 CSU 7.21
6 CSV 19.67
6 CSWC 21.52
6 CSWI 51.26
6 CSX 65.89
6 CTAA 24.05
6 CTAS 184.48
6 CTB 34.02
6 CTBB 20.27
6 CTBI 41.18
6 CTIC 1.14
6 CTK 11.54
6 CTL 14.93
6 CTLT 36.32
6 CTRA 64.78
6 CTRE 22.09
6 CTRL 19.21
6 CTRN 20.72
6 CTRP 31.91
6 CTRV 0.3
6 CTS 27.63
6 CTSH 69.0
6 CTSO 7.26
6 CTWS 66.99
6 CTXR 0.98
6 CTXRW 0.36
6 CTXS 101.22
6 CTY 19.72
6 CUB 63.64
6 CUBE 30.85
6 CUBI 20.21
6 CUBI-E 25.83
6 CUE 4.89
6 CUK 56.21
6 CUR 0.42
6 CURE 50.72
6 CURO 12.47
6 CUTR 13.75
6 CUZ 8.84
6 CVA 15.71
6 CVBF 22.26
6 CVCO 155.7
6 CVE 8.05
6 CVEO 2.22
6 CVGI 7.24
6 CVGW 81.68
6 CVI 40.05
6 CVIA 4.75
6 CVLT 64.61
6 CVLY 22.26
6 CVM 2.79
6 CVNA 37.63
6 CVS 66.11
6 CVTI 24.17
6 CVX 112.7
6 CW 112.83
6 CWB 49.7
6 CWBR 3.24
6 CWEB 23.48
6 CWEN 15.2
6 CWEN.A 14.7
6 CWH 14.13
6 CWI 34.81
6 CWK 16.14
6 CWST 29.85
6 CWT 46.59
6 CX 5.28
6 CXO 119.48
6 CXP 21.58
6 CXSE 66.86
6 CXW 19.68
6 CY 13.73
6 CYBE 20.61
6 CYBR 85.6
6 CYH 3.67
6 CYOU 19.7
6 CYRX 9.88
6 CYRXW 6.23
6 CYTK 6.81
6 CYTR 0.55
6 CYTX 0.31
6 CZNC 24.77
6 CZR 9.04
6 CZZ 10.47
6 D 69.48
6 DAIO 5.86
6 DAL 49.4
6 DAN 17.53
6 DAR 21.33
6 DATA 126.39
6 DAVA 23.58
6 DB 9.22
6 DBA 16.97
6 DBB 16.24
6 DBC 15.64
6 DBD 4.14
6 DBEF 29.59
6 DBGR 24.71
6 DBVT 6.5
6 DBX 23.51
6 DCI 46.89
6 DCIX 0.82
6 DCO 38.88
6 DCOM 19.68
6 DCP 33.38
6 DCP-C 23.72
6 DCPH 25.88
6 DDD 12.01
6 DDG 24.83
6 DDS 66.65
6 DDWM 27.52
6 DE 162.01
6 DEA 17.96
6 DECK 126.22
6 DEI 37.66
6 DELL 47.65
6 DENN 17.45
6 DEO 144.42
6 DERM 6.55
6 DES 26.94
6 DESP 14.79
6 DF 4.07
6 DFE 57.58
6 DFEN 40.72
6 DFFN 2.16
6 DFIN 14.27
6 DFNL 22.06
6 DFRG 7.84
6 DFS 67.33
6 DG 115.17
6 DGAZ 89.12
6 DGICA 13.4
6 DGII 11.43
6 DGLD 44.01
6 DGLY 3.56
6 DGRO 34.81
6 DGRW 40.1
6 DGX 86.54
6 DHI 36.56
6 DHIL 156.62
6 DHR 107.84
6 DHT 4.06
6 DIA 248.94
6 DIN 77.05
6 DIOD 32.1
6 DIS 109.66
6 DISCA 25.81
6 DISCK 24.22
6 DISH 29.3
6 DJCO 217.62
6 DJP 22.58
6 DK 31.64
6 DKS 35.08
6 DLA 23.5
6 DLB 60.88
6 DLNG 2.82
6 DLPH 17.55
6 DLR 107.9
6 DLR-I 25.94
6 DLS 64.32
6 DLTH 22.86
6 DLTR 95.87
6 DLX 47.45
6 DMLP 16.61
6 DMRC 19.53
6 DNBF 35.0
6 DNJR 8.79
6 DNKN 68.04
6 DNLI 18.81
6 DNN 0.52
6 DNOW 13.52
6 DNP 11.08
6 DNR 2.07
6 DO 11.01
6 DOC 17.84
6 DOCU 48.52
6 DOG 57.4
6 DOMO 25.48
6 DON 34.76
6 DOOR 54.58
6 DORM 86.86
6 DOV 88.09
6 DOVA 7.64
6 DOX 55.56
6 DPLO 13.39
6 DPZ 279.01
6 DQ 34.44
6 DRAD 0.72
6 DRE 29.86
6 DRH 10.06
6 DRI 105.73
6 DRIO 0.71
6 DRIP 10.83
6 DRN 22.55
6 DRNA 9.8
6 DRQ 37.31
6 DRRX 0.6
6 DRUA 23.93
6 DRW 30.71
6 DRYS 5.18
6 DS 4.17
6 DSGX 30.68
6 DSKE 4.06
6 DSL 19.06
6 DSPG 12.41
6 DSW 27.04
6 DSX 2.94
6 DTE 115.15
6 DTEA 1.53
6 DTF 12.94
6 DTN 82.14
6 DTO 63.0
6 DTY 26.57
6 DUK 85.99
6 DUKB 24.92
6 DUST 20.32
6 DVA 56.12
6 DVAX 10.78
6 DVCR 3.35
6 DVN 27.26
6 DVYE 41.12
6 DWDP 58.83
6 DWSH 25.9
6 DWT 8.92
6 DWX 36.85
6 DX 6.07
6 DXC 62.54
6 DXCM 141.61
6 DXD 30.9
6 DXJ 49.92
6 DXLG 2.52
6 DXPE 31.4
6 DXR 15.29
6 DY 57.37
6 DZK 54.0
6 EA 87.2
6 EAD 7.59
6 EAF 12.79
6 EARS 0.43
6 EAST 6.21
6 EAT 41.47
6 EBAY 33.05
6 EBAYL 26.18
6 EBF 19.92
6 EBIX 55.73
6 EBR 9.81
6 EBS 59.64
6 EBSB 15.78
6 EC 18.18
6 ECA 6.97
6 ECH 45.44
6 ECHO 24.03
6 ECL 155.73
6 ECNS 41.9
6 ECOL 62.35
6 ECOM 10.54
6 ECOR 6.13
6 ECPG 28.97
6 ECR 1.16
6 ED 75.95
6 EDC 77.07
6 EDD 6.64
6 EDGE 0.42
6 EDI 12.43
6 EDIT 21.25
6 EDN 28.42
6 EDU 75.27
6 EDZ 47.43
6 EE 51.26
6 EEFT 114.23
6 EEM 42.02
6 EEMA 64.49
6 EEMV 58.33
6 EEX 13.99
6 EFA 62.28
